entry_time,exit_time,side,oz,entry_px,exit_px,entry_reason,exit_reason,gross_pnl,costs,net_pnl,bars_held
2025-07-21 13:00:00+00:00,2025-07-21 19:55:00+00:00,long,1.0,3375.38,3394.46,signal,signal,19.079999999999927,0.16,18.91999999999993,83
2025-07-22 13:25:00+00:00,2025-07-22 20:20:00+00:00,long,1.0,3400.08,3431.66,signal,signal,31.579999999999927,0.16,31.41999999999993,83
2025-07-29 00:05:00+00:00,2025-07-29 04:55:00+00:00,long,1.0,3313.18,3314.21,signal,signal,1.0300000000002,0.16,0.8700000000002002,58
2025-08-01 13:35:00+00:00,2025-08-01 20:30:00+00:00,long,1.0,3328.13,3351.12,signal,signal,22.98999999999978,0.16,22.829999999999785,83
2025-08-04 00:05:00+00:00,2025-08-04 04:40:00+00:00,long,1.0,3358.73,3357.02,signal,signal,-1.7100000000000364,0.16,-1.8700000000000365,55
2025-08-04 14:50:00+00:00,2025-08-04 20:45:00+00:00,long,1.0,3381.63,3376.09,signal,signal,-5.539999999999964,0.16,-5.699999999999964,71
2025-08-05 14:35:00+00:00,2025-08-05 20:45:00+00:00,long,1.0,3376.13,3379.61,signal,signal,3.480000000000018,0.16,3.320000000000018,74
2025-08-07 20:35:00+00:00,2025-08-07 20:45:00+00:00,long,1.0,3396.83,3399.57,signal,signal,2.7400000000002365,0.16,2.5800000000002363,2
2025-08-08 00:05:00+00:00,2025-08-08 04:35:00+00:00,long,1.0,3402.21,3392.96,signal,signal,-9.25,0.16,-9.41,54
2025-08-08 13:35:00+00:00,2025-08-08 20:30:00+00:00,long,1.0,3398.88,3394.28,signal,signal,-4.599999999999909,0.16,-4.759999999999909,83
2025-08-12 16:30:00+00:00,2025-08-12 20:45:00+00:00,long,1.0,3354.77,3347.88,signal,signal,-6.889999999999873,0.16,-7.049999999999873,51
2025-08-13 00:05:00+00:00,2025-08-13 00:30:00+00:00,long,1.0,3351.19,3351.46,signal,signal,0.2699999999999818,0.16,0.10999999999998179,5
2025-08-20 13:05:00+00:00,2025-08-20 20:00:00+00:00,long,1.0,3334.52,3345.77,signal,signal,11.25,0.16,11.09,83
2025-08-21 13:10:00+00:00,2025-08-21 20:05:00+00:00,long,1.0,3341.0,3339.3,signal,signal,-1.699999999999818,0.16,-1.8599999999998182,83
2025-08-22 15:05:00+00:00,2025-08-22 20:35:00+00:00,long,1.0,3348.03,3369.74,signal,signal,21.70999999999958,0.16,21.549999999999585,66
2025-08-26 20:10:00+00:00,2025-08-26 20:45:00+00:00,long,1.0,3387.79,3389.04,signal,signal,1.25,0.16,1.0899999999999999,7
2025-08-27 00:05:00+00:00,2025-08-27 04:10:00+00:00,long,1.0,3390.99,3384.02,signal,signal,-6.9699999999998,0.16,-7.1299999999998,49
2025-08-27 17:40:00+00:00,2025-08-27 20:45:00+00:00,long,1.0,3394.88,3395.5,signal,signal,0.6199999999998909,0.16,0.4599999999998909,37
2025-08-28 00:05:00+00:00,2025-08-28 01:40:00+00:00,long,1.0,3398.14,3396.06,signal,signal,-2.0799999999999272,0.16,-2.2399999999999274,19
2025-08-28 13:10:00+00:00,2025-08-28 20:05:00+00:00,long,1.0,3408.11,3419.94,signal,signal,11.829999999999927,0.16,11.669999999999927,83
2025-08-29 14:05:00+00:00,2025-08-29 20:35:00+00:00,long,1.0,3417.43,3446.14,signal,signal,28.710000000000036,0.16,28.55000000000004,78
2025-09-02 13:05:00+00:00,2025-09-02 20:00:00+00:00,long,1.0,3493.23,3528.4,signal,signal,35.17000000000007,0.16,35.010000000000076,83
2025-09-02 20:15:00+00:00,2025-09-02 20:45:00+00:00,long,1.0,3535.94,3539.06,signal,signal,3.119999999999891,0.16,2.9599999999998907,6
2025-09-03 00:05:00+00:00,2025-09-03 04:15:00+00:00,long,1.0,3530.25,3530.92,signal,signal,0.6700000000000728,0.16,0.5100000000000728,50
2025-09-04 13:20:00+00:00,2025-09-04 20:15:00+00:00,long,1.0,3547.63,3547.47,signal,signal,-0.16000000000030923,0.16,-0.32000000000030926,83
2025-09-05 13:35:00+00:00,2025-09-05 20:30:00+00:00,long,1.0,3577.24,3593.67,signal,signal,16.43000000000029,0.16,16.270000000000294,83
2025-09-08 14:05:00+00:00,2025-09-08 20:45:00+00:00,long,1.0,3625.86,3635.77,signal,signal,9.909999999999854,0.16,9.749999999999854,80
2025-09-11 13:35:00+00:00,2025-09-11 20:30:00+00:00,long,1.0,3638.95,3634.79,signal,signal,-4.1599999999998545,0.16,-4.319999999999855,83
2025-09-15 14:40:00+00:00,2025-09-15 20:45:00+00:00,long,1.0,3661.85,3682.16,signal,signal,20.309999999999945,0.16,20.14999999999995,73
2025-09-19 18:50:00+00:00,2025-09-19 20:35:00+00:00,long,1.0,3676.77,3681.76,signal,signal,4.9900000000002365,0.16,4.830000000000236,21
2025-09-22 00:05:00+00:00,2025-09-22 02:55:00+00:00,long,1.0,3688.56,3687.64,signal,signal,-0.9200000000000728,0.16,-1.080000000000073,34
2025-09-24 10:45:00+00:00,2025-09-24 17:40:00+00:00,short,1.0,3767.86,3739.82,signal,signal,28.039999999999964,0.16,27.879999999999967,83
2025-09-25 19:40:00+00:00,2025-09-25 20:45:00+00:00,long,1.0,3755.18,3747.48,signal,signal,-7.699999999999818,0.16,-7.859999999999818,13
2025-09-26 00:05:00+00:00,2025-09-26 03:40:00+00:00,long,1.0,3749.51,3741.7,signal,signal,-7.8100000000004,0.16,-7.9700000000004,43
2025-09-26 09:20:00+00:00,2025-09-26 15:10:00+00:00,short,1.0,3750.13,3774.38,signal,signal,-24.25,0.16,-24.409999999999997,70
2025-09-26 15:10:00+00:00,2025-09-26 20:35:00+00:00,long,1.0,3774.38,3770.91,signal,signal,-3.4700000000002547,0.16,-3.630000000000255,65
2025-09-29 09:45:00+00:00,2025-09-29 13:00:00+00:00,short,1.0,3816.34,3828.95,signal,signal,-12.609999999999673,0.16,-12.769999999999673,39
2025-09-29 13:00:00+00:00,2025-09-29 15:00:00+00:00,long,1.0,3828.95,3821.42,signal,signal,-7.529999999999745,0.16,-7.6899999999997455,24
2025-09-29 15:00:00+00:00,2025-09-29 20:45:00+00:00,short,1.0,3821.42,3829.49,signal,signal,-8.069999999999709,0.16,-8.229999999999709,69
2025-09-30 09:15:00+00:00,2025-09-30 15:15:00+00:00,short,1.0,3837.94,3843.8,signal,signal,-5.860000000000127,0.16,-6.0200000000001275,72
2025-09-30 15:15:00+00:00,2025-09-30 20:45:00+00:00,long,1.0,3843.8,3855.09,signal,signal,11.289999999999964,0.16,11.129999999999963,66
2025-10-01 08:05:00+00:00,2025-10-01 15:00:00+00:00,short,1.0,3861.23,3872.94,signal,signal,-11.710000000000036,0.16,-11.870000000000037,83
2025-10-01 15:20:00+00:00,2025-10-01 20:45:00+00:00,short,1.0,3872.99,3869.17,signal,signal,3.819999999999709,0.16,3.659999999999709,65
2025-10-02 16:35:00+00:00,2025-10-02 20:45:00+00:00,short,1.0,3828.74,3856.24,signal,signal,-27.5,0.16,-27.659999999999997,50
2025-10-03 00:05:00+00:00,2025-10-03 00:35:00+00:00,short,1.0,3858.22,3859.93,signal,signal,-1.7100000000000364,0.16,-1.8700000000000365,6
2025-10-03 14:25:00+00:00,2025-10-03 16:50:00+00:00,long,1.0,3882.53,3887.03,signal,signal,4.5,0.16,4.34,29
2025-10-03 16:50:00+00:00,2025-10-03 20:35:00+00:00,short,1.0,3887.03,3887.84,signal,signal,-0.8099999999999454,0.16,-0.9699999999999454,45
2025-10-06 00:05:00+00:00,2025-10-06 00:55:00+00:00,short,1.0,3918.18,3908.95,signal,signal,9.230000000000018,0.16,9.070000000000018,10
2025-10-06 08:15:00+00:00,2025-10-06 15:10:00+00:00,short,1.0,3934.87,3948.41,signal,signal,-13.539999999999964,0.16,-13.699999999999964,83
2025-10-07 07:50:00+00:00,2025-10-07 14:10:00+00:00,short,1.0,3959.66,3984.64,signal,signal,-24.980000000000018,0.16,-25.140000000000015,76
2025-10-07 14:10:00+00:00,2025-10-07 20:45:00+00:00,long,1.0,3984.64,3980.75,signal,signal,-3.8899999999998727,0.16,-4.049999999999873,79
2025-10-08 13:00:00+00:00,2025-10-08 19:55:00+00:00,short,1.0,4038.07,4049.03,signal,signal,-10.960000000000036,0.16,-11.120000000000037,83
2025-10-09 08:35:00+00:00,2025-10-09 15:30:00+00:00,short,1.0,4028.67,4006.66,signal,signal,22.01000000000022,0.16,21.85000000000022,83
2025-10-09 16:15:00+00:00,2025-10-09 20:45:00+00:00,short,1.0,4025.37,3979.09,signal,signal,46.279999999999745,0.16,46.11999999999975,54
2025-10-10 00:05:00+00:00,2025-10-10 00:15:00+00:00,short,1.0,3975.64,3975.05,signal,signal,0.5899999999996908,0.16,0.4299999999996908,2
2025-10-10 08:25:00+00:00,2025-10-10 15:20:00+00:00,short,1.0,3963.18,3984.56,signal,signal,-21.38000000000011,0.16,-21.540000000000106,83
2025-10-13 08:40:00+00:00,2025-10-13 15:35:00+00:00,short,1.0,4072.19,4097.34,signal,signal,-25.15000000000009,0.16,-25.310000000000088,83
2025-10-13 17:15:00+00:00,2025-10-13 20:45:00+00:00,long,1.0,4115.77,4105.15,signal,signal,-10.6200000000008,0.16,-10.7800000000008,42
2025-10-14 00:05:00+00:00,2025-10-14 01:15:00+00:00,long,1.0,4115.07,4123.28,signal,signal,8.210000000000036,0.16,8.050000000000036,14
2025-10-14 08:25:00+00:00,2025-10-14 15:20:00+00:00,short,1.0,4121.59,4130.36,signal,signal,-8.769999999999527,0.16,-8.929999999999527,83
2025-10-15 11:20:00+00:00,2025-10-15 18:15:00+00:00,short,1.0,4202.8,4185.5,signal,signal,17.300000000000182,0.16,17.140000000000185,83
2025-10-16 07:40:00+00:00,2025-10-16 14:35:00+00:00,short,1.0,4222.46,4248.19,signal,signal,-25.729999999999563,0.16,-25.88999999999956,83
2025-10-17 08:05:00+00:00,2025-10-17 15:00:00+00:00,short,1.0,4353.3,4273.8,signal,signal,79.5,0.16,79.34,83
2025-10-17 15:55:00+00:00,2025-10-17 20:35:00+00:00,short,1.0,4259.87,4227.04,signal,signal,32.82999999999993,0.16,32.66999999999993,56
2025-10-20 07:45:00+00:00,2025-10-20 13:20:00+00:00,short,1.0,4234.19,4293.16,signal,signal,-58.970000000000255,0.16,-59.13000000000025,67
2025-10-20 13:20:00+00:00,2025-10-20 20:15:00+00:00,long,1.0,4293.16,4366.33,signal,signal,73.17000000000007,0.16,73.01000000000008,83
2025-10-21 07:00:00+00:00,2025-10-21 13:55:00+00:00,short,1.0,4323.17,4207.77,signal,signal,115.39999999999964,0.16,115.23999999999964,83
2025-10-21 14:20:00+00:00,2025-10-21 20:45:00+00:00,short,1.0,4203.8,4110.54,signal,signal,93.26000000000022,0.16,93.10000000000022,77
2025-10-22 10:00:00+00:00,2025-10-22 16:55:00+00:00,short,1.0,4070.54,4038.48,signal,signal,32.059999999999945,0.16,31.89999999999995,83
2025-10-22 20:30:00+00:00,2025-10-22 20:45:00+00:00,long,1.0,4105.46,4103.3,signal,signal,-2.1599999999998545,0.16,-2.3199999999998546,3
2025-10-23 00:05:00+00:00,2025-10-23 04:30:00+00:00,long,1.0,4101.55,4095.42,signal,signal,-6.130000000000109,0.16,-6.290000000000109,53
2025-10-23 09:15:00+00:00,2025-10-23 14:30:00+00:00,short,1.0,4111.33,4147.29,signal,signal,-35.960000000000036,0.16,-36.12000000000003,63
2025-10-23 14:30:00+00:00,2025-10-23 20:45:00+00:00,long,1.0,4147.29,4119.78,signal,signal,-27.51000000000022,0.16,-27.670000000000215,75
2025-10-24 07:00:00+00:00,2025-10-24 13:35:00+00:00,short,1.0,4104.44,4089.39,signal,signal,15.049999999999727,0.16,14.889999999999727,79
2025-10-24 13:35:00+00:00,2025-10-24 20:30:00+00:00,long,1.0,4089.39,4113.05,signal,signal,23.66000000000031,0.16,23.500000000000313,83
2025-10-27 09:10:00+00:00,2025-10-27 16:05:00+00:00,short,1.0,4065.97,3980.24,signal,signal,85.73000000000002,0.16,85.57000000000002,83
2025-10-30 20:10:00+00:00,2025-10-30 20:45:00+00:00,long,1.0,4025.09,4024.73,signal,signal,-0.36000000000012733,0.16,-0.5200000000001274,7
2025-10-31 00:05:00+00:00,2025-10-31 04:10:00+00:00,long,1.0,4032.1,4007.43,signal,signal,-24.670000000000073,0.16,-24.83000000000007,49
2025-10-31 13:40:00+00:00,2025-10-31 20:35:00+00:00,long,1.0,4026.05,3998.01,signal,signal,-28.039999999999964,0.16,-28.19999999999996,83
2025-11-07 16:35:00+00:00,2025-11-07 20:35:00+00:00,long,1.0,4017.99,3997.66,signal,signal,-20.329999999999927,0.16,-20.489999999999924,48
2025-11-10 00:05:00+00:00,2025-11-10 00:40:00+00:00,long,1.0,4016.85,4012.55,signal,signal,-4.299999999999727,0.16,-4.459999999999727,7
2025-11-10 13:05:00+00:00,2025-11-10 20:00:00+00:00,long,1.0,4104.94,4113.22,signal,signal,8.280000000000655,0.16,8.120000000000655,83
2025-11-12 15:15:00+00:00,2025-11-12 20:45:00+00:00,long,1.0,4161.84,4195.62,signal,signal,33.779999999999745,0.16,33.61999999999975,66
2025-11-18 13:40:00+00:00,2025-11-18 20:35:00+00:00,long,1.0,4065.91,4071.81,signal,signal,5.900000000000091,0.16,5.740000000000091,83
2025-11-20 13:05:00+00:00,2025-11-20 20:00:00+00:00,long,1.0,4087.77,4084.73,signal,signal,-3.0399999999999636,0.16,-3.1999999999999638,83
2025-11-21 16:55:00+00:00,2025-11-21 20:35:00+00:00,long,1.0,4093.75,4063.54,signal,signal,-30.210000000000036,0.16,-30.370000000000033,44
2025-11-24 00:05:00+00:00,2025-11-24 01:00:00+00:00,long,1.0,4069.66,4067.54,signal,signal,-2.119999999999891,0.16,-2.279999999999891,11
2025-11-24 18:40:00+00:00,2025-11-24 20:45:00+00:00,long,1.0,4111.68,4131.51,signal,signal,19.829999999999927,0.16,19.66999999999993,25
2025-11-25 00:05:00+00:00,2025-11-25 02:40:00+00:00,long,1.0,4139.64,4148.96,signal,signal,9.319999999999709,0.16,9.159999999999709,31
2025-11-28 14:00:00+00:00,2025-11-30 23:05:00+00:00,long,1.0,4182.49,4209.19,signal,session,26.699999999999818,0.16,26.53999999999982,69
2025-12-01 00:05:00+00:00,2025-12-01 00:15:00+00:00,long,1.0,4221.56,4223.01,signal,signal,1.449999999999818,0.16,1.289999999999818,2
2025-12-02 13:05:00+00:00,2025-12-02 20:00:00+00:00,long,1.0,4211.52,4196.6,signal,signal,-14.920000000000073,0.16,-15.080000000000073,83
2025-12-02 20:40:00+00:00,2025-12-02 20:45:00+00:00,long,1.0,4210.18,4210.09,signal,signal,-0.09000000000014552,0.16,-0.25000000000014555,1
2025-12-03 00:05:00+00:00,2025-12-03 04:40:00+00:00,long,1.0,4209.83,4222.81,signal,signal,12.980000000000473,0.16,12.820000000000473,55
2025-12-03 13:25:00+00:00,2025-12-03 20:20:00+00:00,long,1.0,4220.23,4210.35,signal,signal,-9.8799999999992,0.16,-10.0399999999992,83
2025-12-05 13:30:00+00:00,2025-12-05 20:25:00+00:00,long,1.0,4232.99,4206.49,signal,signal,-26.5,0.16,-26.659999999999997,83
2025-12-10 19:05:00+00:00,2025-12-10 20:45:00+00:00,long,1.0,4206.4,4232.62,signal,signal,26.220000000000255,0.16,26.060000000000258,20
2025-12-11 00:05:00+00:00,2025-12-11 03:05:00+00:00,long,1.0,4235.2,4220.9,signal,signal,-14.300000000000182,0.16,-14.460000000000182,36
2025-12-11 14:40:00+00:00,2025-12-11 20:45:00+00:00,long,1.0,4239.79,4273.59,signal,signal,33.80000000000018,0.16,33.640000000000185,73
2025-12-16 13:00:00+00:00,2025-12-16 19:55:00+00:00,long,1.0,4294.54,4313.26,signal,signal,18.720000000000255,0.16,18.560000000000258,83
2025-12-17 13:15:00+00:00,2025-12-17 20:10:00+00:00,long,1.0,4323.25,4336.76,signal,signal,13.510000000000218,0.16,13.350000000000218,83
2025-12-18 13:35:00+00:00,2025-12-18 20:30:00+00:00,long,1.0,4329.65,4332.46,signal,signal,2.8100000000004,0.16,2.6500000000004,83
2025-12-22 13:05:00+00:00,2025-12-22 20:00:00+00:00,long,1.0,4417.93,4433.69,signal,signal,15.759999999999309,0.16,15.599999999999309,83
2025-12-23 13:05:00+00:00,2025-12-23 20:00:00+00:00,long,1.0,4493.08,4490.88,signal,signal,-2.199999999999818,0.16,-2.3599999999998182,83
2025-12-31 13:50:00+00:00,2025-12-31 20:45:00+00:00,long,1.0,4339.61,4321.09,signal,signal,-18.519999999999527,0.16,-18.679999999999524,83
2026-01-05 15:05:00+00:00,2026-01-05 20:45:00+00:00,long,1.0,4452.04,4438.09,signal,signal,-13.949999999999818,0.16,-14.109999999999818,68
2026-01-08 20:30:00+00:00,2026-01-08 20:45:00+00:00,long,1.0,4470.72,4473.68,signal,signal,2.9600000000000364,0.16,2.8000000000000362,3
2026-01-09 00:05:00+00:00,2026-01-09 04:25:00+00:00,long,1.0,4474.74,4463.98,signal,signal,-10.760000000000218,0.16,-10.920000000000218,52
2026-01-12 13:10:00+00:00,2026-01-12 20:05:00+00:00,long,1.0,4601.28,4604.13,signal,signal,2.850000000000364,0.16,2.6900000000003637,83
2026-01-13 13:00:00+00:00,2026-01-13 19:55:00+00:00,long,1.0,4593.47,4596.0,signal,signal,2.5299999999997453,0.16,2.369999999999745,83
2026-01-22 14:35:00+00:00,2026-01-22 20:45:00+00:00,long,1.0,4842.49,4922.77,signal,signal,80.28000000000065,0.16,80.12000000000066,74
2026-01-27 20:05:00+00:00,2026-01-27 20:45:00+00:00,long,1.0,5119.05,5142.41,signal,signal,23.359999999999673,0.16,23.199999999999676,8
2026-01-28 00:05:00+00:00,2026-01-28 04:00:00+00:00,long,1.0,5159.89,5235.14,signal,signal,75.25,0.16,75.09,47
2026-01-28 10:35:00+00:00,2026-01-28 17:30:00+00:00,short,1.0,5273.72,5302.75,signal,signal,-29.029999999999745,0.16,-29.189999999999742,83
2026-01-28 20:35:00+00:00,2026-01-28 20:45:00+00:00,long,1.0,5358.89,5384.22,signal,signal,25.329999999999927,0.16,25.16999999999993,2
2026-01-29 00:05:00+00:00,2026-01-29 04:30:00+00:00,long,1.0,5484.87,5546.88,signal,signal,62.01000000000022,0.16,61.85000000000022,53
2026-01-29 08:25:00+00:00,2026-01-29 15:20:00+00:00,short,1.0,5530.28,5333.23,signal,signal,197.05000000000018,0.16,196.89000000000016,83
2026-01-29 16:30:00+00:00,2026-01-29 20:45:00+00:00,short,1.0,5289.97,5353.83,signal,signal,-63.85999999999967,0.16,-64.01999999999967,51
2026-01-30 00:05:00+00:00,2026-01-30 00:25:00+00:00,short,1.0,5435.46,5438.03,signal,signal,-2.569999999999709,0.16,-2.729999999999709,4
2026-01-30 07:25:00+00:00,2026-01-30 14:20:00+00:00,short,1.0,5179.01,5054.51,signal,signal,124.5,0.16,124.34,83
2026-02-02 14:50:00+00:00,2026-02-02 20:45:00+00:00,short,1.0,4732.8,4680.26,signal,signal,52.539999999999964,0.16,52.37999999999997,71
2026-02-04 10:05:00+00:00,2026-02-04 17:00:00+00:00,short,1.0,5051.48,4904.07,signal,signal,147.40999999999985,0.16,147.24999999999983,83
2026-02-06 13:05:00+00:00,2026-02-06 20:00:00+00:00,long,1.0,4926.38,4956.49,signal,signal,30.109999999999673,0.16,29.949999999999676,83
2026-02-11 00:05:00+00:00,2026-02-11 04:45:00+00:00,long,1.0,5039.23,5052.23,signal,signal,13.0,0.16,12.84,56
2026-02-11 09:15:00+00:00,2026-02-11 16:10:00+00:00,short,1.0,5051.67,5053.84,signal,signal,-2.1700000000000728,0.16,-2.330000000000073,83
2026-02-12 07:15:00+00:00,2026-02-12 14:10:00+00:00,short,1.0,5063.04,5075.7,signal,signal,-12.659999999999854,0.16,-12.819999999999855,83
2026-02-12 16:00:00+00:00,2026-02-12 20:45:00+00:00,short,1.0,5060.42,4921.52,signal,signal,138.89999999999964,0.16,138.7399999999996,54
2026-02-13 00:05:00+00:00,2026-02-13 00:10:00+00:00,short,1.0,4926.28,4943.45,signal,signal,-17.170000000000073,0.16,-17.33000000000007,1
2026-02-13 07:30:00+00:00,2026-02-13 14:25:00+00:00,short,1.0,4968.5,5001.42,signal,signal,-32.92000000000007,0.16,-33.08000000000007,83
2026-02-16 12:05:00+00:00,2026-02-16 19:00:00+00:00,short,1.0,5002.8,4994.68,signal,signal,8.11999999999989,0.16,7.959999999999891,83
2026-02-17 07:05:00+00:00,2026-02-17 14:00:00+00:00,short,1.0,4910.96,4869.9,signal,signal,41.0600000000004,0.16,40.900000000000404,83
2026-02-17 14:20:00+00:00,2026-02-17 20:45:00+00:00,short,1.0,4893.28,4879.17,signal,signal,14.109999999999673,0.16,13.949999999999672,77
2026-02-18 09:15:00+00:00,2026-02-18 13:00:00+00:00,short,1.0,4917.11,4943.52,signal,signal,-26.410000000000764,0.16,-26.57000000000076,45
2026-02-18 13:00:00+00:00,2026-02-18 19:55:00+00:00,long,1.0,4943.52,4980.45,signal,signal,36.92999999999938,0.16,36.769999999999385,83
2026-02-19 10:50:00+00:00,2026-02-19 17:45:00+00:00,short,1.0,4990.16,4993.15,signal,signal,-2.9899999999997817,0.16,-3.149999999999782,83
2026-02-23 14:40:00+00:00,2026-02-23 20:45:00+00:00,long,1.0,5184.08,5227.66,signal,signal,43.57999999999993,0.16,43.41999999999993,73
2026-02-24 18:05:00+00:00,2026-02-24 20:45:00+00:00,long,1.0,5167.29,5172.03,signal,signal,4.739999999999782,0.16,4.579999999999782,32
2026-02-25 00:05:00+00:00,2026-02-25 02:00:00+00:00,long,1.0,5140.33,5176.86,signal,signal,36.529999999999745,0.16,36.36999999999975,23
2026-02-27 13:10:00+00:00,2026-02-27 20:05:00+00:00,long,1.0,5211.51,5248.93,signal,signal,37.42000000000007,0.16,37.260000000000076,83
2026-03-06 13:35:00+00:00,2026-03-06 20:30:00+00:00,long,1.0,5123.9,5153.88,signal,signal,29.980000000000473,0.16,29.820000000000476,83
2026-03-09 18:45:00+00:00,2026-03-09 20:45:00+00:00,long,1.0,5118.08,5139.28,signal,signal,21.199999999999818,0.16,21.03999999999982,24
