factor,win,thr,long_when,hold,is_sharpe,is_pnl,is_trades,is_avg_usd,is_pf,is_maxdd,oos_sharpe,oos_pnl,oos_trades,oos_avg_usd,oos_pf,all_trades,all_pnl,all_avg_usd,all_pf
close_vs_wma20,2016,1.5,low,12,-0.54,-30917.0,3106,-9.95,0.96,-61874.0,-1.11,-89536.0,1308,-68.45,0.913,4414,-120453.0,-27.29,0.933
close_vs_wma20,2016,1.5,low,84,-0.59,-43066.0,1125,-37.78,0.933,-94344.0,-0.9,-90998.0,508,-180.23,0.891,1633,-134064.0,-82.1,0.909
close_vs_wma20,2016,2.5,high,12,0.17,7158.0,1055,6.78,1.022,-29089.0,0.08,4650.0,442,10.52,1.011,1497,11808.0,7.89,1.016
close_vs_wma20,2016,2.5,high,84,-1.72,-101017.0,605,-166.97,0.752,-106964.0,1.52,126613.0,265,477.78,1.31,870,25596.0,29.42,1.031
close_vs_wma20,2016,2.5,low,12,-1.0,-40918.0,1055,-38.78,0.883,-60621.0,-0.31,-18794.0,442,-42.52,0.957,1497,-59712.0,-39.89,0.924
close_vs_wma20,2016,2.5,low,84,1.39,81657.0,605,134.97,1.259,-18405.0,-1.62,-135093.0,265,-509.78,0.75,870,-53436.0,-61.42,0.937
close_vs_wma20,6048,1.5,high,12,-0.48,-27652.0,2981,-9.28,0.964,-46672.0,-0.26,-21486.0,1248,-17.22,0.978,4229,-49138.0,-11.62,0.972
close_vs_wma20,6048,1.5,high,84,0.57,41581.0,1084,38.12,1.071,-54814.0,-0.77,-77173.0,479,-160.57,0.904,1563,-35592.0,-22.77,0.974
close_vs_wma20,6048,1.5,low,12,-1.17,-67740.0,2981,-22.72,0.914,-97376.0,-0.23,-18450.0,1248,-14.78,0.981,4229,-86190.0,-20.38,0.951
close_vs_wma20,6048,1.5,low,84,-1.04,-76253.0,1084,-70.12,0.881,-94578.0,0.62,61829.0,479,128.57,1.084,1563,-14424.0,-9.23,0.989
close_vs_wma20,6048,2.5,high,12,0.38,16130.0,1074,15.02,1.049,-25589.0,0.39,25674.0,456,56.3,1.059,1530,41804.0,27.32,1.055
close_vs_wma20,6048,2.5,high,84,-0.97,-57751.0,597,-96.74,0.852,-75460.0,1.93,166149.0,255,651.56,1.422,852,108398.0,127.23,1.138
close_vs_wma20,6048,2.5,low,12,-1.19,-50498.0,1074,-47.02,0.861,-73753.0,-0.62,-40266.0,456,-88.3,0.914,1530,-90764.0,-59.32,0.891
close_vs_wma20,6048,2.5,low,84,0.65,38647.0,597,64.74,1.113,-20988.0,-2.03,-174309.0,255,-683.56,0.691,852,-135662.0,-159.23,0.85
macd_dif_pct,2016,1.5,high,12,-0.54,-24372.0,1771,-13.76,0.947,-39822.0,-0.04,-2374.0,720,-3.3,0.996,2491,-26746.0,-10.74,0.974
macd_dif_pct,2016,1.5,high,84,-0.74,-45583.0,757,-60.22,0.895,-63567.0,0.85,73609.0,316,232.94,1.151,1073,28026.0,26.12,1.03
macd_dif_pct,2016,1.5,low,12,-0.71,-32300.0,1771,-18.24,0.931,-55933.0,-0.31,-20666.0,720,-28.7,0.963,2491,-52966.0,-21.26,0.949
macd_dif_pct,2016,1.5,low,84,0.35,21359.0,757,28.22,1.053,-38194.0,-0.96,-83721.0,316,-264.94,0.852,1073,-62362.0,-58.12,0.935
