factor,win,thr,long_when,hold,is_sharpe,is_pnl,is_trades,is_avg_usd,is_pf,is_maxdd,oos_sharpe,oos_pnl,oos_trades,oos_avg_usd,oos_pf,all_trades,all_pnl,all_avg_usd,all_pf
close_vs_sma10,672,1.5,high,4,-0.88,-329.0,1562,-0.21,0.919,-758.0,-0.34,-167.0,671,-0.25,0.959,2233,-496.0,-0.22,0.939
close_vs_sma10,672,1.5,high,28,-1.07,-556.0,708,-0.79,0.859,-773.0,1.19,799.0,336,2.38,1.238,1044,243.0,0.23,1.033
close_vs_sma10,672,1.5,low,4,-0.46,-171.0,1562,-0.11,0.957,-406.0,-0.1,-47.0,671,-0.07,0.988,2233,-218.0,-0.1,0.973
close_vs_sma10,672,1.5,low,28,0.64,329.0,708,0.47,1.094,-321.0,-1.35,-907.0,336,-2.7,0.785,1044,-578.0,-0.55,0.925
close_vs_sma10,672,2.5,high,4,0.09,24.0,501,0.05,1.016,-193.0,-1.05,-402.0,204,-1.97,0.796,705,-379.0,-0.54,0.891
close_vs_sma10,672,2.5,high,28,-0.71,-269.0,323,-0.83,0.859,-351.0,1.51,814.0,146,5.57,1.556,469,545.0,1.16,1.161
close_vs_sma10,672,2.5,low,4,-0.71,-184.0,501,-0.37,0.885,-300.0,0.88,337.0,204,1.65,1.211,705,153.0,0.22,1.048
close_vs_sma10,672,2.5,low,28,0.44,166.0,323,0.51,1.098,-284.0,-1.6,-861.0,146,-5.89,0.626,469,-695.0,-1.48,0.826
close_vs_sma10,2016,1.5,high,4,-1.08,-397.0,1487,-0.27,0.903,-663.0,-0.6,-316.0,679,-0.46,0.926,2166,-712.0,-0.33,0.914
close_vs_sma10,2016,1.5,high,28,-0.6,-311.0,677,-0.46,0.915,-661.0,0.38,261.0,318,0.82,1.068,995,-50.0,-0.05,0.993
close_vs_sma10,2016,1.5,low,4,-0.21,-79.0,1487,-0.05,0.98,-288.0,0.19,98.0,679,0.14,1.024,2166,19.0,0.01,1.002
close_vs_sma10,2016,1.5,low,28,0.18,95.0,677,0.14,1.027,-393.0,-0.53,-363.0,318,-1.14,0.913,995,-268.0,-0.27,0.965
close_vs_sma10,2016,2.5,high,4,-0.15,-39.0,490,-0.08,0.976,-236.0,-0.52,-222.0,214,-1.04,0.896,704,-261.0,-0.37,0.93
close_vs_sma10,2016,2.5,high,28,-0.97,-374.0,313,-1.19,0.812,-435.0,1.78,1022.0,145,7.05,1.628,458,648.0,1.41,1.179
close_vs_sma10,2016,2.5,low,4,-0.45,-118.0,490,-0.24,0.928,-306.0,0.36,153.0,214,0.72,1.079,704,36.0,0.05,1.01
close_vs_sma10,2016,2.5,low,28,0.71,273.0,313,0.87,1.165,-237.0,-1.87,-1068.0,145,-7.37,0.601,458,-795.0,-1.73,0.817
close_vs_sma20,672,1.5,high,4,-0.39,-139.0,1440,-0.1,0.96,-352.0,-0.7,-345.0,616,-0.56,0.91,2056,-484.0,-0.24,0.934
close_vs_sma20,672,1.5,high,28,-0.8,-393.0,607,-0.65,0.885,-749.0,0.78,505.0,287,1.76,1.153,894,111.0,0.12,1.017
close_vs_sma20,672,1.5,low,4,-0.91,-322.0,1440,-0.22,0.91,-346.0,0.3,147.0,616,0.24,1.041,2056,-174.0,-0.08,0.976
close_vs_sma20,672,1.5,low,28,0.41,199.0,607,0.33,1.064,-391.0,-0.92,-596.0,287,-2.08,0.845,894,-397.0,-0.44,0.943
close_vs_sma20,672,2.5,high,4,-0.61,-141.0,422,-0.33,0.891,-258.0,-1.84,-669.0,189,-3.54,0.638,611,-809.0,-1.32,0.742
close_vs_sma20,672,2.5,high,28,-0.37,-123.0,251,-0.49,0.91,-296.0,1.25,656.0,120,5.47,1.451,371,533.0,1.44,1.189
close_vs_sma20,672,2.5,low,4,0.02,6.0,422,0.01,1.005,-191.0,1.67,608.0,189,3.22,1.505,611,614.0,1.0,1.254
close_vs_sma20,672,2.5,low,28,0.13,43.0,251,0.17,1.033,-267.0,-1.32,-695.0,120,-5.79,0.674,371,-652.0,-1.76,0.809
close_vs_sma20,2016,1.5,high,4,-0.38,-135.0,1359,-0.1,0.962,-449.0,-0.14,-73.0,580,-0.13,0.981,1939,-208.0,-0.11,0.972
close_vs_sma20,2016,1.5,high,28,-0.08,-36.0,575,-0.04,0.993,-590.0,1.57,1028.0,269,3.77,1.329,844,991.0,1.17,1.162
close_vs_sma20,2016,1.5,low,4,-0.84,-300.0,1359,-0.22,0.916,-403.0,-0.22,-113.0,580,-0.19,0.971,1939,-412.0,-0.21,0.945
close_vs_sma20,2016,1.5,low,28,-0.3,-147.0,575,-0.28,0.948,-470.0,-1.7,-1114.0,269,-4.09,0.734,844,-1261.0,-1.49,0.826
close_vs_sma20,2016,2.5,high,4,-0.99,-227.0,396,-0.57,0.828,-281.0,-0.81,-339.0,184,-1.84,0.832,580,-566.0,-0.98,0.83
close_vs_sma20,2016,2.5,high,28,-0.36,-124.0,234,-0.53,0.915,-327.0,0.89,492.0,106,4.64,1.287,340,368.0,1.08,1.116
close_vs_sma20,2016,2.5,low,4,0.44,101.0,396,0.25,1.087,-173.0,0.67,280.0,184,1.52,1.164,580,381.0,0.66,1.133
close_vs_sma20,2016,2.5,low,28,0.14,49.0,234,0.21,1.036,-242.0,-0.95,-526.0,106,-4.96,0.763,340,-477.0,-1.4,0.867
close_vs_sma50,672,1.5,high,4,-0.62,-199.0,1352,-0.15,0.937,-297.0,0.02,11.0,588,0.02,1.003,1940,-188.0,-0.1,0.972
close_vs_sma50,672,1.5,high,28,0.04,15.0,465,0.03,1.006,-372.0,1.91,1124.0,212,5.3,1.563,677,1139.0,1.68,1.257
close_vs_sma50,672,1.5,low,4,-0.72,-234.0,1352,-0.17,0.927,-345.0,-0.42,-199.0,588,-0.34,0.945,1940,-432.0,-0.22,0.936
close_vs_sma50,672,1.5,low,28,-0.38,-164.0,465,-0.35,0.935,-504.0,-2.03,-1192.0,212,-5.62,0.622,677,-1356.0,-2.0,0.762
close_vs_sma50,672,2.5,high,4,-0.28,-55.0,351,-0.16,0.943,-132.0,-0.78,-287.0,157,-1.83,0.825,508,-342.0,-0.67,0.869
close_vs_sma50,672,2.5,high,28,0.02,6.0,162,0.04,1.006,-207.0,1.31,591.0,72,8.21,1.913,234,597.0,2.55,1.387
close_vs_sma50,672,2.5,low,4,-0.29,-57.0,351,-0.16,0.941,-182.0,0.65,237.0,157,1.51,1.172,508,179.0,0.35,1.076
close_vs_sma50,672,2.5,low,28,-0.21,-58.0,162,-0.36,0.938,-231.0,-1.37,-614.0,72,-8.53,0.509,234,-672.0,-2.87,0.691
close_vs_sma50,2016,1.5,high,4,-0.16,-54.0,1256,-0.04,0.982,-250.0,0.48,242.0,543,0.44,1.065,1799,188.0,0.1,1.028
close_vs_sma50,2016,1.5,high,28,0.26,113.0,447,0.25,1.049,-248.0,1.81,1076.0,202,5.33,1.52,649,1189.0,1.83,1.271
close_vs_sma50,2016,1.5,low,4,-1.07,-348.0,1256,-0.28,0.89,-481.0,-0.83,-415.0,543,-0.76,0.897,1799,-764.0,-0.42,0.894
close_vs_sma50,2016,1.5,low,28,-0.59,-256.0,447,-0.57,0.897,-462.0,-1.92,-1140.0,202,-5.65,0.641,649,-1396.0,-2.15,0.754
close_vs_sma50,2016,2.5,high,4,-0.43,-87.0,311,-0.28,0.913,-212.0,-0.33,-130.0,156,-0.83,0.923,467,-217.0,-0.46,0.92
close_vs_sma50,2016,2.5,high,28,-0.1,-28.0,130,-0.21,0.968,-256.0,1.19,594.0,70,8.48,1.598,200,566.0,2.83,1.304
close_vs_sma50,2016,2.5,low,4,-0.06,-12.0,311,-0.04,0.987,-211.0,0.2,80.0,156,0.51,1.05,467,67.0,0.14,1.026
close_vs_sma50,2016,2.5,low,28,-0.05,-14.0,130,-0.11,0.984,-193.0,-1.24,-616.0,70,-8.8,0.615,200,-630.0,-3.15,0.744
close_vs_sma200,672,1.5,high,4,0.78,257.0,1687,0.15,1.078,-190.0,0.09,48.0,712,0.07,1.011,2399,305.0,0.13,1.04
close_vs_sma200,672,1.5,high,28,1.21,491.0,449,1.09,1.258,-162.0,1.31,716.0,197,3.64,1.335,646,1208.0,1.87,1.299
close_vs_sma200,672,1.5,low,4,-2.41,-796.0,1687,-0.47,0.791,-830.0,-0.54,-276.0,712,-0.39,0.939,2399,-1073.0,-0.45,0.871
close_vs_sma200,672,1.5,low,28,-1.57,-635.0,449,-1.41,0.743,-801.0,-1.42,-779.0,197,-3.96,0.73,646,-1414.0,-2.19,0.736
close_vs_sma200,672,2.5,high,4,-1.44,-261.0,360,-0.72,0.742,-290.0,1.06,384.0,160,2.4,1.265,520,123.0,0.24,1.05
close_vs_sma200,672,2.5,high,28,-0.33,-77.0,124,-0.62,0.879,-180.0,1.71,747.0,54,13.83,2.095,178,670.0,3.76,1.508
close_vs_sma200,672,2.5,low,4,0.81,146.0,360,0.4,1.181,-89.0,-1.2,-435.0,160,-2.72,0.766,520,-290.0,-0.56,0.891
close_vs_sma200,672,2.5,low,28,0.16,38.0,124,0.3,1.065,-137.0,-1.75,-764.0,54,-14.15,0.469,178,-727.0,-4.08,0.64
close_vs_sma200,2016,1.5,high,4,-0.06,-18.0,1279,-0.01,0.993,-312.0,0.64,282.0,569,0.5,1.089,1848,265.0,0.14,1.045
close_vs_sma200,2016,1.5,high,28,0.87,323.0,344,0.94,1.219,-151.0,0.98,537.0,151,3.55,1.318,495,859.0,1.74,1.272
close_vs_sma200,2016,1.5,low,4,-1.31,-391.0,1279,-0.31,0.862,-543.0,-1.06,-464.0,569,-0.82,0.87,1848,-856.0,-0.46,0.866
close_vs_sma200,2016,1.5,low,28,-1.16,-433.0,344,-1.26,0.766,-609.0,-1.07,-585.0,151,-3.87,0.74,495,-1018.0,-2.06,0.752
close_vs_sma200,2016,2.5,high,4,-0.87,-154.0,247,-0.62,0.783,-187.0,-0.25,-92.0,114,-0.81,0.947,361,-246.0,-0.68,0.899
close_vs_sma200,2016,2.5,high,28,-0.41,-94.0,83,-1.13,0.827,-200.0,0.84,360.0,39,9.23,1.479,122,266.0,2.18,1.206
close_vs_sma200,2016,2.5,low,4,0.42,75.0,247,0.3,1.126,-63.0,0.15,56.0,114,0.49,1.034,361,130.0,0.36,1.058
close_vs_sma200,2016,2.5,low,28,0.29,67.0,83,0.81,1.145,-121.0,-0.87,-372.0,39,-9.55,0.666,122,-305.0,-2.5,0.807
close_vs_ema9,672,1.5,high,4,-0.8,-304.0,1635,-0.19,0.927,-785.0,-0.07,-35.0,712,-0.05,0.992,2347,-339.0,-0.14,0.96
close_vs_ema9,672,1.5,high,28,-0.69,-366.0,729,-0.5,0.906,-503.0,1.43,975.0,348,2.8,1.275,1077,609.0,0.57,1.082
close_vs_ema9,672,1.5,low,4,-0.58,-219.0,1635,-0.13,0.947,-522.0,-0.37,-193.0,712,-0.27,0.956,2347,-412.0,-0.18,0.951
close_vs_ema9,672,1.5,low,28,0.25,133.0,729,0.18,1.036,-242.0,-1.59,-1087.0,348,-3.12,0.763,1077,-954.0,-0.89,0.884
close_vs_ema9,672,2.5,high,4,0.27,72.0,544,0.13,1.046,-131.0,-0.8,-295.0,211,-1.4,0.839,755,-223.0,-0.3,0.934
close_vs_ema9,672,2.5,high,28,-1.2,-468.0,350,-1.34,0.788,-521.0,1.08,551.0,152,3.62,1.38,502,83.0,0.16,1.023
close_vs_ema9,672,2.5,low,4,-0.92,-246.0,544,-0.45,0.857,-288.0,0.61,228.0,211,1.08,1.145,755,-18.0,-0.02,0.994
close_vs_ema9,672,2.5,low,28,0.91,356.0,350,1.02,1.199,-275.0,-1.18,-600.0,152,-3.94,0.704,502,-243.0,-0.48,0.936
close_vs_ema9,2016,1.5,high,4,-0.79,-299.0,1559,-0.19,0.929,-621.0,-0.7,-371.0,725,-0.51,0.92,2284,-670.0,-0.29,0.925
close_vs_ema9,2016,1.5,high,28,-0.97,-506.0,703,-0.72,0.872,-609.0,0.45,309.0,332,0.93,1.078,1035,-197.0,-0.19,0.975
close_vs_ema9,2016,1.5,low,4,-0.53,-200.0,1559,-0.13,0.952,-330.0,0.26,139.0,725,0.19,1.032,2284,-61.0,-0.03,0.993
close_vs_ema9,2016,1.5,low,28,0.54,281.0,703,0.4,1.079,-248.0,-0.6,-415.0,332,-1.25,0.904,1035,-134.0,-0.13,0.983
close_vs_ema9,2016,2.5,high,4,-0.55,-149.0,550,-0.27,0.917,-248.0,-0.14,-64.0,231,-0.28,0.97,781,-213.0,-0.27,0.945
close_vs_ema9,2016,2.5,high,28,-0.86,-343.0,338,-1.01,0.841,-460.0,1.97,1159.0,160,7.25,1.662,498,817.0,1.64,1.209
close_vs_ema9,2016,2.5,low,4,-0.1,-27.0,550,-0.05,0.984,-193.0,-0.02,-10.0,231,-0.04,0.995,781,-37.0,-0.05,0.99
close_vs_ema9,2016,2.5,low,28,0.59,235.0,338,0.69,1.126,-233.0,-2.05,-1210.0,160,-7.57,0.588,498,-976.0,-1.96,0.797
close_vs_ema12,672,1.5,high,4,-1.05,-394.0,1581,-0.25,0.904,-837.0,0.35,178.0,664,0.27,1.046,2245,-215.0,-0.1,0.973
close_vs_ema12,672,1.5,high,28,-0.92,-475.0,693,-0.69,0.878,-791.0,1.64,1094.0,325,3.37,1.313,1018,619.0,0.61,1.084
close_vs_ema12,672,1.5,low,4,-0.3,-112.0,1581,-0.07,0.972,-450.0,-0.78,-391.0,664,-0.59,0.906,2245,-503.0,-0.22,0.938
close_vs_ema12,672,1.5,low,28,0.49,253.0,693,0.37,1.072,-355.0,-1.79,-1198.0,325,-3.69,0.742,1018,-945.0,-0.93,0.884
close_vs_ema12,672,2.5,high,4,-0.2,-51.0,501,-0.1,0.966,-184.0,-1.01,-384.0,203,-1.89,0.796,704,-435.0,-0.62,0.872
close_vs_ema12,672,2.5,high,28,-0.89,-329.0,316,-1.04,0.828,-417.0,1.74,916.0,142,6.45,1.619,458,587.0,1.28,1.173
close_vs_ema12,672,2.5,low,4,-0.43,-109.0,501,-0.22,0.929,-263.0,0.84,319.0,203,1.57,1.208,704,210.0,0.3,1.068
close_vs_ema12,672,2.5,low,28,0.61,228.0,316,0.72,1.139,-277.0,-1.82,-962.0,142,-6.77,0.603,458,-734.0,-1.6,0.819
close_vs_ema12,2016,1.5,high,4,-1.25,-468.0,1504,-0.31,0.888,-612.0,0.09,49.0,685,0.07,1.012,2189,-419.0,-0.19,0.95
close_vs_ema12,2016,1.5,high,28,-0.68,-349.0,675,-0.52,0.907,-592.0,1.32,905.0,316,2.87,1.248,991,556.0,0.56,1.075
close_vs_ema12,2016,1.5,low,4,-0.04,-14.0,1504,-0.01,0.997,-252.0,-0.51,-268.0,685,-0.39,0.939,2189,-281.0,-0.13,0.966
close_vs_ema12,2016,1.5,low,28,0.26,133.0,675,0.2,1.038,-307.0,-1.47,-1007.0,316,-3.19,0.782,991,-873.0,-0.88,0.892
close_vs_ema12,2016,2.5,high,4,-0.25,-64.0,498,-0.13,0.96,-197.0,-0.56,-241.0,218,-1.1,0.888,716,-304.0,-0.43,0.919
close_vs_ema12,2016,2.5,high,28,-0.54,-209.0,306,-0.68,0.889,-394.0,1.64,952.0,142,6.7,1.563,448,742.0,1.66,1.208
