key,method,N,W,T,V,H,regime,session,exit,pnl,sharpe,trades,avg
z_composite:N7:W576:T2:V4:H12:trend:all:none,z_composite,7,576,2.0,4,12,trend,all,none,-47.940000000003266,-0.1033991587289804,2002,-0.04789210789211115
z_composite:N7:W576:T2:V4:H12:trend:all:stop1_5,z_composite,7,576,2.0,4,12,trend,all,stop1_5,-47.940000000003266,-0.1033991587289804,2002,-0.04789210789211115
z_composite:N7:W576:T2:V4:H12:trend:all:trail2,z_composite,7,576,2.0,4,12,trend,all,trail2,-47.940000000003266,-0.1033991587289804,2002,-0.04789210789211115
z_composite:N7:W576:T2:V4:H12:trend:london:none,z_composite,7,576,2.0,4,12,trend,london,none,-40.90999999999612,-0.11768075213781425,1002,-0.08165668662673875
z_composite:N7:W576:T2:V4:H12:trend:london:stop1_5,z_composite,7,576,2.0,4,12,trend,london,stop1_5,-40.90999999999612,-0.11768075213781425,1002,-0.08165668662673875
z_composite:N7:W576:T2:V4:H12:trend:london:trail2,z_composite,7,576,2.0,4,12,trend,london,trail2,-40.90999999999612,-0.11768075213781425,1002,-0.08165668662673875
z_composite:N7:W576:T2:V4:H12:trend:new_york:none,z_composite,7,576,2.0,4,12,trend,new_york,none,26.329999999993717,0.08789392163134666,802,0.06566084788028359
z_composite:N7:W576:T2:V4:H12:trend:new_york:stop1_5,z_composite,7,576,2.0,4,12,trend,new_york,stop1_5,26.329999999993717,0.08789392163134666,802,0.06566084788028359
z_composite:N7:W576:T2:V4:H12:trend:new_york:trail2,z_composite,7,576,2.0,4,12,trend,new_york,trail2,26.329999999993717,0.08789392163134666,802,0.06566084788028359
z_composite:N7:W576:T2:V4:H12:trend:overlap:none,z_composite,7,576,2.0,4,12,trend,overlap,none,-115.05999999999875,-0.45223533739966487,472,-0.48754237288135066
z_composite:N7:W576:T2:V4:H12:trend:overlap:stop1_5,z_composite,7,576,2.0,4,12,trend,overlap,stop1_5,-115.05999999999875,-0.45223533739966487,472,-0.48754237288135066
z_composite:N7:W576:T2:V4:H12:trend:overlap:trail2,z_composite,7,576,2.0,4,12,trend,overlap,trail2,-115.05999999999875,-0.45223533739966487,472,-0.48754237288135066
z_composite:N7:W576:T2:V4:H12:trend_adx:all:none,z_composite,7,576,2.0,4,12,trend_adx,all,none,6.680000000000959,0.020596529250873526,848,0.015754716981134335
z_composite:N7:W576:T2:V4:H12:trend_adx:all:stop1_5,z_composite,7,576,2.0,4,12,trend_adx,all,stop1_5,6.680000000000959,0.020596529250873526,848,0.015754716981134335
z_composite:N7:W576:T2:V4:H12:trend_adx:all:trail2,z_composite,7,576,2.0,4,12,trend_adx,all,trail2,6.680000000000959,0.020596529250873526,848,0.015754716981134335
z_composite:N7:W576:T2:V4:H12:trend_adx:london:none,z_composite,7,576,2.0,4,12,trend_adx,london,none,-3.6999999999967024,-0.01597636449252288,454,-0.016299559471351113
z_composite:N7:W576:T2:V4:H12:trend_adx:london:stop1_5,z_composite,7,576,2.0,4,12,trend_adx,london,stop1_5,-3.6999999999967024,-0.01597636449252288,454,-0.016299559471351113
z_composite:N7:W576:T2:V4:H12:trend_adx:london:trail2,z_composite,7,576,2.0,4,12,trend_adx,london,trail2,-3.6999999999967024,-0.01597636449252288,454,-0.016299559471351113
z_composite:N7:W576:T2:V4:H12:trend_adx:new_york:none,z_composite,7,576,2.0,4,12,trend_adx,new_york,none,118.78999999999907,0.7622929878683811,306,0.7764052287581639
z_composite:N7:W576:T2:V4:H12:trend_adx:new_york:stop1_5,z_composite,7,576,2.0,4,12,trend_adx,new_york,stop1_5,118.78999999999907,0.7622929878683811,306,0.7764052287581639
z_composite:N7:W576:T2:V4:H12:trend_adx:new_york:trail2,z_composite,7,576,2.0,4,12,trend_adx,new_york,trail2,118.78999999999907,0.7622929878683811,306,0.7764052287581639
z_composite:N7:W576:T2:V4:H12:trend_adx:overlap:none,z_composite,7,576,2.0,4,12,trend_adx,overlap,none,64.23000000000059,0.461699919450145,208,0.6175961538461595
z_composite:N7:W576:T2:V4:H12:trend_adx:overlap:stop1_5,z_composite,7,576,2.0,4,12,trend_adx,overlap,stop1_5,64.23000000000059,0.461699919450145,208,0.6175961538461595
z_composite:N7:W576:T2:V4:H12:trend_adx:overlap:trail2,z_composite,7,576,2.0,4,12,trend_adx,overlap,trail2,64.23000000000059,0.461699919450145,208,0.6175961538461595
z_composite:N7:W576:T2:V4:H12:trend_not_choppy:all:none,z_composite,7,576,2.0,4,12,trend_not_choppy,all,none,170.3299999999981,0.4193209659107317,1540,0.22120779220778974
z_composite:N7:W576:T2:V4:H12:trend_not_choppy:all:stop1_5,z_composite,7,576,2.0,4,12,trend_not_choppy,all,stop1_5,170.3299999999981,0.4193209659107317,1540,0.22120779220778974
z_composite:N7:W576:T2:V4:H12:trend_not_choppy:all:trail2,z_composite,7,576,2.0,4,12,trend_not_choppy,all,trail2,170.3299999999981,0.4193209659107317,1540,0.22120779220778974
z_composite:N7:W576:T2:V4:H12:trend_not_choppy:london:none,z_composite,7,576,2.0,4,12,trend_not_choppy,london,none,44.810000000003896,0.14802338502054874,734,0.12209809264306239
z_composite:N7:W576:T2:V4:H12:trend_not_choppy:london:stop1_5,z_composite,7,576,2.0,4,12,trend_not_choppy,london,stop1_5,44.810000000003896,0.14802338502054874,734,0.12209809264306239
z_composite:N7:W576:T2:V4:H12:trend_not_choppy:london:trail2,z_composite,7,576,2.0,4,12,trend_not_choppy,london,trail2,44.810000000003896,0.14802338502054874,734,0.12209809264306239
z_composite:N7:W576:T2:V4:H12:trend_not_choppy:new_york:none,z_composite,7,576,2.0,4,12,trend_not_choppy,new_york,none,14.27999999999735,0.05536448131765606,574,0.04975609756096638
z_composite:N7:W576:T2:V4:H12:trend_not_choppy:new_york:stop1_5,z_composite,7,576,2.0,4,12,trend_not_choppy,new_york,stop1_5,14.27999999999735,0.05536448131765606,574,0.04975609756096638
z_composite:N7:W576:T2:V4:H12:trend_not_choppy:new_york:trail2,z_composite,7,576,2.0,4,12,trend_not_choppy,new_york,trail2,14.27999999999735,0.05536448131765606,574,0.04975609756096638
z_composite:N7:W576:T2:V4:H12:trend_not_choppy:overlap:none,z_composite,7,576,2.0,4,12,trend_not_choppy,overlap,none,-99.33999999999762,-0.45467560408262897,322,-0.6170186335403579
z_composite:N7:W576:T2:V4:H12:trend_not_choppy:overlap:stop1_5,z_composite,7,576,2.0,4,12,trend_not_choppy,overlap,stop1_5,-99.33999999999762,-0.45467560408262897,322,-0.6170186335403579
z_composite:N7:W576:T2:V4:H12:trend_not_choppy:overlap:trail2,z_composite,7,576,2.0,4,12,trend_not_choppy,overlap,trail2,-99.33999999999762,-0.45467560408262897,322,-0.6170186335403579
z_composite:N7:W576:T2:V4:H24:none:all:none,z_composite,7,576,2.0,4,24,none,all,none,-1143.1700000000178,-0.9670211687577107,5359,-0.42663556633700983
z_composite:N7:W576:T2:V4:H24:none:all:stop1_5,z_composite,7,576,2.0,4,24,none,all,stop1_5,-1143.1700000000178,-0.9670211687577107,5359,-0.42663556633700983
z_composite:N7:W576:T2:V4:H24:none:all:trail2,z_composite,7,576,2.0,4,24,none,all,trail2,-1143.1700000000178,-0.9670211687577107,5359,-0.42663556633700983
z_composite:N7:W576:T2:V4:H24:none:london:none,z_composite,7,576,2.0,4,24,none,london,none,-678.1800000000173,-0.7236354757860974,2888,-0.46965373961220036
z_composite:N7:W576:T2:V4:H24:none:london:stop1_5,z_composite,7,576,2.0,4,24,none,london,stop1_5,-678.1800000000173,-0.7236354757860974,2888,-0.46965373961220036
z_composite:N7:W576:T2:V4:H24:none:london:trail2,z_composite,7,576,2.0,4,24,none,london,trail2,-678.1800000000173,-0.7236354757860974,2888,-0.46965373961220036
z_composite:N7:W576:T2:V4:H24:none:new_york:none,z_composite,7,576,2.0,4,24,none,new_york,none,-145.9800000000074,-0.1766562062546532,2248,-0.12987544483986424
z_composite:N7:W576:T2:V4:H24:none:new_york:stop1_5,z_composite,7,576,2.0,4,24,none,new_york,stop1_5,-145.9800000000074,-0.1766562062546532,2248,-0.12987544483986424
z_composite:N7:W576:T2:V4:H24:none:new_york:trail2,z_composite,7,576,2.0,4,24,none,new_york,trail2,-145.9800000000074,-0.1766562062546532,2248,-0.12987544483986424
z_composite:N7:W576:T2:V4:H24:none:overlap:none,z_composite,7,576,2.0,4,24,none,overlap,none,-471.88000000000784,-0.618125000742309,1544,-0.6112435233160723
z_composite:N7:W576:T2:V4:H24:none:overlap:stop1_5,z_composite,7,576,2.0,4,24,none,overlap,stop1_5,-471.88000000000784,-0.618125000742309,1544,-0.6112435233160723
z_composite:N7:W576:T2:V4:H24:none:overlap:trail2,z_composite,7,576,2.0,4,24,none,overlap,trail2,-471.88000000000784,-0.618125000742309,1544,-0.6112435233160723
z_composite:N7:W576:T2:V4:H24:trend:all:none,z_composite,7,576,2.0,4,24,trend,all,none,320.81999999999596,0.530094425497282,1928,0.33280082987551446
z_composite:N7:W576:T2:V4:H24:trend:all:stop1_5,z_composite,7,576,2.0,4,24,trend,all,stop1_5,320.81999999999596,0.530094425497282,1928,0.33280082987551446
z_composite:N7:W576:T2:V4:H24:trend:all:trail2,z_composite,7,576,2.0,4,24,trend,all,trail2,320.81999999999596,0.530094425497282,1928,0.33280082987551446
z_composite:N7:W576:T2:V4:H24:trend:london:none,z_composite,7,576,2.0,4,24,trend,london,none,-106.3200000000008,-0.2289234402418982,932,-0.22815450643776997
z_composite:N7:W576:T2:V4:H24:trend:london:stop1_5,z_composite,7,576,2.0,4,24,trend,london,stop1_5,-106.3200000000008,-0.2289234402418982,932,-0.22815450643776997
z_composite:N7:W576:T2:V4:H24:trend:london:trail2,z_composite,7,576,2.0,4,24,trend,london,trail2,-106.3200000000008,-0.2289234402418982,932,-0.22815450643776997
z_composite:N7:W576:T2:V4:H24:trend:new_york:none,z_composite,7,576,2.0,4,24,trend,new_york,none,325.60999999999933,0.8149458638840255,762,0.8546194225721767
z_composite:N7:W576:T2:V4:H24:trend:new_york:stop1_5,z_composite,7,576,2.0,4,24,trend,new_york,stop1_5,325.60999999999933,0.8149458638840255,762,0.8546194225721767
z_composite:N7:W576:T2:V4:H24:trend:new_york:trail2,z_composite,7,576,2.0,4,24,trend,new_york,trail2,325.60999999999933,0.8149458638840255,762,0.8546194225721767
z_composite:N7:W576:T2:V4:H24:trend:overlap:none,z_composite,7,576,2.0,4,24,trend,overlap,none,1.6200000000019514,0.004670518545025496,448,0.007232142857151569
z_composite:N7:W576:T2:V4:H24:trend:overlap:stop1_5,z_composite,7,576,2.0,4,24,trend,overlap,stop1_5,1.6200000000019514,0.004670518545025496,448,0.007232142857151569
z_composite:N7:W576:T2:V4:H24:trend:overlap:trail2,z_composite,7,576,2.0,4,24,trend,overlap,trail2,1.6200000000019514,0.004670518545025496,448,0.007232142857151569
z_composite:N7:W576:T2:V4:H24:trend_adx:all:none,z_composite,7,576,2.0,4,24,trend_adx,all,none,292.849999999999,0.7105786654367672,826,0.7090799031476973
z_composite:N7:W576:T2:V4:H24:trend_adx:all:stop1_5,z_composite,7,576,2.0,4,24,trend_adx,all,stop1_5,292.849999999999,0.7105786654367672,826,0.7090799031476973
z_composite:N7:W576:T2:V4:H24:trend_adx:all:trail2,z_composite,7,576,2.0,4,24,trend_adx,all,trail2,292.849999999999,0.7105786654367672,826,0.7090799031476973
z_composite:N7:W576:T2:V4:H24:trend_adx:london:none,z_composite,7,576,2.0,4,24,trend_adx,london,none,85.3500000000001,0.280480006951524,432,0.3951388888888893
z_composite:N7:W576:T2:V4:H24:trend_adx:london:stop1_5,z_composite,7,576,2.0,4,24,trend_adx,london,stop1_5,85.3500000000001,0.280480006951524,432,0.3951388888888893
z_composite:N7:W576:T2:V4:H24:trend_adx:london:trail2,z_composite,7,576,2.0,4,24,trend_adx,london,trail2,85.3500000000001,0.280480006951524,432,0.3951388888888893
z_composite:N7:W576:T2:V4:H24:trend_adx:new_york:none,z_composite,7,576,2.0,4,24,trend_adx,new_york,none,292.8299999999993,1.4033072208695796,290,2.0195172413793054
z_composite:N7:W576:T2:V4:H24:trend_adx:new_york:stop1_5,z_composite,7,576,2.0,4,24,trend_adx,new_york,stop1_5,292.8299999999993,1.4033072208695796,290,2.0195172413793054
z_composite:N7:W576:T2:V4:H24:trend_adx:new_york:trail2,z_composite,7,576,2.0,4,24,trend_adx,new_york,trail2,292.8299999999993,1.4033072208695796,290,2.0195172413793054
z_composite:N7:W576:T2:V4:H24:trend_adx:overlap:none,z_composite,7,576,2.0,4,24,trend_adx,overlap,none,200.90000000000043,1.0739034042049973,202,1.9891089108910933
z_composite:N7:W576:T2:V4:H24:trend_adx:overlap:stop1_5,z_composite,7,576,2.0,4,24,trend_adx,overlap,stop1_5,200.90000000000043,1.0739034042049973,202,1.9891089108910933
z_composite:N7:W576:T2:V4:H24:trend_adx:overlap:trail2,z_composite,7,576,2.0,4,24,trend_adx,overlap,trail2,200.90000000000043,1.0739034042049973,202,1.9891089108910933
z_composite:N7:W576:T2:V4:H24:trend_not_choppy:all:none,z_composite,7,576,2.0,4,24,trend_not_choppy,all,none,464.2299999999965,0.8556417533332136,1540,0.6028961038960994
z_composite:N7:W576:T2:V4:H24:trend_not_choppy:all:stop1_5,z_composite,7,576,2.0,4,24,trend_not_choppy,all,stop1_5,464.2299999999965,0.8556417533332136,1540,0.6028961038960994
z_composite:N7:W576:T2:V4:H24:trend_not_choppy:all:trail2,z_composite,7,576,2.0,4,24,trend_not_choppy,all,trail2,464.2299999999965,0.8556417533332136,1540,0.6028961038960994
z_composite:N7:W576:T2:V4:H24:trend_not_choppy:london:none,z_composite,7,576,2.0,4,24,trend_not_choppy,london,none,-92.61999999999802,-0.21912997710166668,704,-0.26312499999999434
z_composite:N7:W576:T2:V4:H24:trend_not_choppy:london:stop1_5,z_composite,7,576,2.0,4,24,trend_not_choppy,london,stop1_5,-92.61999999999802,-0.21912997710166668,704,-0.26312499999999434
z_composite:N7:W576:T2:V4:H24:trend_not_choppy:london:trail2,z_composite,7,576,2.0,4,24,trend_not_choppy,london,trail2,-92.61999999999802,-0.21912997710166668,704,-0.26312499999999434
z_composite:N7:W576:T2:V4:H24:trend_not_choppy:new_york:none,z_composite,7,576,2.0,4,24,trend_not_choppy,new_york,none,362.77000000000095,1.0380181413736835,560,1.2956071428571463
z_composite:N7:W576:T2:V4:H24:trend_not_choppy:new_york:stop1_5,z_composite,7,576,2.0,4,24,trend_not_choppy,new_york,stop1_5,362.77000000000095,1.0380181413736835,560,1.2956071428571463
z_composite:N7:W576:T2:V4:H24:trend_not_choppy:new_york:trail2,z_composite,7,576,2.0,4,24,trend_not_choppy,new_york,trail2,362.77000000000095,1.0380181413736835,560,1.2956071428571463
z_composite:N7:W576:T2:V4:H24:trend_not_choppy:overlap:none,z_composite,7,576,2.0,4,24,trend_not_choppy,overlap,none,28.950000000002227,0.09466296241755798,318,0.1820754716981272
z_composite:N7:W576:T2:V4:H24:trend_not_choppy:overlap:stop1_5,z_composite,7,576,2.0,4,24,trend_not_choppy,overlap,stop1_5,28.950000000002227,0.09466296241755798,318,0.1820754716981272
z_composite:N7:W576:T2:V4:H24:trend_not_choppy:overlap:trail2,z_composite,7,576,2.0,4,24,trend_not_choppy,overlap,trail2,28.950000000002227,0.09466296241755798,318,0.1820754716981272
z_composite:N10:W288:T1.5:V2:H6:none:all:none,z_composite,10,288,1.5,2,6,none,all,none,-1105.2800000000034,-1.0288081829493714,16544,-0.13361702127659617
z_composite:N10:W288:T1.5:V2:H6:none:all:stop1_5,z_composite,10,288,1.5,2,6,none,all,stop1_5,-1105.2800000000034,-1.0288081829493714,16544,-0.13361702127659617
z_composite:N10:W288:T1.5:V2:H6:none:all:trail2,z_composite,10,288,1.5,2,6,none,all,trail2,-1105.2800000000034,-1.0288081829493714,16544,-0.13361702127659617
z_composite:N10:W288:T1.5:V2:H6:none:london:none,z_composite,10,288,1.5,2,6,none,london,none,-254.27000000000405,-0.3103872120555379,8733,-0.058231993587542434
z_composite:N10:W288:T1.5:V2:H6:none:london:stop1_5,z_composite,10,288,1.5,2,6,none,london,stop1_5,-254.27000000000405,-0.3103872120555379,8733,-0.058231993587542434
z_composite:N10:W288:T1.5:V2:H6:none:london:trail2,z_composite,10,288,1.5,2,6,none,london,trail2,-254.27000000000405,-0.3103872120555379,8733,-0.058231993587542434
z_composite:N10:W288:T1.5:V2:H6:none:new_york:none,z_composite,10,288,1.5,2,6,none,new_york,none,-166.24000000000376,-0.20695726478105553,6663,-0.04989944469458315
z_composite:N10:W288:T1.5:V2:H6:none:new_york:stop1_5,z_composite,10,288,1.5,2,6,none,new_york,stop1_5,-166.24000000000376,-0.20695726478105553,6663,-0.04989944469458315
z_composite:N10:W288:T1.5:V2:H6:none:new_york:trail2,z_composite,10,288,1.5,2,6,none,new_york,trail2,-166.24000000000376,-0.20695726478105553,6663,-0.04989944469458315
z_composite:N10:W288:T1.5:V2:H6:none:overlap:none,z_composite,10,288,1.5,2,6,none,overlap,none,-202.5099999999979,-0.294286499823192,4063,-0.09968496185084809
z_composite:N10:W288:T1.5:V2:H6:none:overlap:stop1_5,z_composite,10,288,1.5,2,6,none,overlap,stop1_5,-202.5099999999979,-0.294286499823192,4063,-0.09968496185084809
z_composite:N10:W288:T1.5:V2:H6:none:overlap:trail2,z_composite,10,288,1.5,2,6,none,overlap,trail2,-202.5099999999979,-0.294286499823192,4063,-0.09968496185084809
z_composite:N10:W288:T1.5:V2:H6:trend:all:none,z_composite,10,288,1.5,2,6,trend,all,none,-149.54999999999922,-0.24644859053840368,7056,-0.0423894557823127
z_composite:N10:W288:T1.5:V2:H6:trend:all:stop1_5,z_composite,10,288,1.5,2,6,trend,all,stop1_5,-149.54999999999922,-0.24644859053840368,7056,-0.0423894557823127
z_composite:N10:W288:T1.5:V2:H6:trend:all:trail2,z_composite,10,288,1.5,2,6,trend,all,trail2,-149.54999999999922,-0.24644859053840368,7056,-0.0423894557823127
z_composite:N10:W288:T1.5:V2:H6:trend:london:none,z_composite,10,288,1.5,2,6,trend,london,none,55.15000000000006,0.12157271954103932,3318,0.03324291742013265
z_composite:N10:W288:T1.5:V2:H6:trend:london:stop1_5,z_composite,10,288,1.5,2,6,trend,london,stop1_5,55.15000000000006,0.12157271954103932,3318,0.03324291742013265
z_composite:N10:W288:T1.5:V2:H6:trend:london:trail2,z_composite,10,288,1.5,2,6,trend,london,trail2,55.15000000000006,0.12157271954103932,3318,0.03324291742013265
z_composite:N10:W288:T1.5:V2:H6:trend:new_york:none,z_composite,10,288,1.5,2,6,trend,new_york,none,405.1000000000009,0.9609011349179076,2742,0.295477753464625
z_composite:N10:W288:T1.5:V2:H6:trend:new_york:stop1_5,z_composite,10,288,1.5,2,6,trend,new_york,stop1_5,405.1000000000009,0.9609011349179076,2742,0.295477753464625
z_composite:N10:W288:T1.5:V2:H6:trend:new_york:trail2,z_composite,10,288,1.5,2,6,trend,new_york,trail2,405.1000000000009,0.9609011349179076,2742,0.295477753464625
z_composite:N10:W288:T1.5:V2:H6:trend:overlap:none,z_composite,10,288,1.5,2,6,trend,overlap,none,289.83000000000203,0.8167726781052632,1396,0.41522922636103443
z_composite:N10:W288:T1.5:V2:H6:trend:overlap:stop1_5,z_composite,10,288,1.5,2,6,trend,overlap,stop1_5,289.83000000000203,0.8167726781052632,1396,0.41522922636103443
z_composite:N10:W288:T1.5:V2:H6:trend:overlap:trail2,z_composite,10,288,1.5,2,6,trend,overlap,trail2,289.83000000000203,0.8167726781052632,1396,0.41522922636103443
z_composite:N10:W288:T1.5:V2:H6:trend_adx:all:none,z_composite,10,288,1.5,2,6,trend_adx,all,none,32.39000000000826,0.07436092926884157,2718,0.02383370125092587
z_composite:N10:W288:T1.5:V2:H6:trend_adx:all:stop1_5,z_composite,10,288,1.5,2,6,trend_adx,all,stop1_5,32.39000000000826,0.07436092926884157,2718,0.02383370125092587
z_composite:N10:W288:T1.5:V2:H6:trend_adx:all:trail2,z_composite,10,288,1.5,2,6,trend_adx,all,trail2,32.39000000000826,0.07436092926884157,2718,0.02383370125092587
z_composite:N10:W288:T1.5:V2:H6:trend_adx:london:none,z_composite,10,288,1.5,2,6,trend_adx,london,none,270.30000000000337,0.8493495213985222,1402,0.385592011412273
z_composite:N10:W288:T1.5:V2:H6:trend_adx:london:stop1_5,z_composite,10,288,1.5,2,6,trend_adx,london,stop1_5,270.30000000000337,0.8493495213985222,1402,0.385592011412273
z_composite:N10:W288:T1.5:V2:H6:trend_adx:london:trail2,z_composite,10,288,1.5,2,6,trend_adx,london,trail2,270.30000000000337,0.8493495213985222,1402,0.385592011412273
z_composite:N10:W288:T1.5:V2:H6:trend_adx:new_york:none,z_composite,10,288,1.5,2,6,trend_adx,new_york,none,468.9700000000055,1.7534996068994924,978,0.9590388548057371
z_composite:N10:W288:T1.5:V2:H6:trend_adx:new_york:stop1_5,z_composite,10,288,1.5,2,6,trend_adx,new_york,stop1_5,468.9700000000055,1.7534996068994924,978,0.9590388548057371
z_composite:N10:W288:T1.5:V2:H6:trend_adx:new_york:trail2,z_composite,10,288,1.5,2,6,trend_adx,new_york,trail2,468.9700000000055,1.7534996068994924,978,0.9590388548057371
z_composite:N10:W288:T1.5:V2:H6:trend_adx:overlap:none,z_composite,10,288,1.5,2,6,trend_adx,overlap,none,451.0900000000049,1.9722649145207438,606,1.488745874587475
z_composite:N10:W288:T1.5:V2:H6:trend_adx:overlap:stop1_5,z_composite,10,288,1.5,2,6,trend_adx,overlap,stop1_5,451.0900000000049,1.9722649145207438,606,1.488745874587475
z_composite:N10:W288:T1.5:V2:H6:trend_adx:overlap:trail2,z_composite,10,288,1.5,2,6,trend_adx,overlap,trail2,451.0900000000049,1.9722649145207438,606,1.488745874587475
z_composite:N10:W288:T1.5:V2:H6:trend_not_choppy:all:none,z_composite,10,288,1.5,2,6,trend_not_choppy,all,none,232.95999999999185,0.4923994405041292,4228,0.11019867549668488
z_composite:N10:W288:T1.5:V2:H6:trend_not_choppy:all:stop1_5,z_composite,10,288,1.5,2,6,trend_not_choppy,all,stop1_5,232.95999999999185,0.4923994405041292,4228,0.11019867549668488
z_composite:N10:W288:T1.5:V2:H6:trend_not_choppy:all:trail2,z_composite,10,288,1.5,2,6,trend_not_choppy,all,trail2,232.95999999999185,0.4923994405041292,4228,0.11019867549668488
z_composite:N10:W288:T1.5:V2:H6:trend_not_choppy:london:none,z_composite,10,288,1.5,2,6,trend_not_choppy,london,none,226.84000000001012,0.6560454459222359,1894,0.2395353748680149
z_composite:N10:W288:T1.5:V2:H6:trend_not_choppy:london:stop1_5,z_composite,10,288,1.5,2,6,trend_not_choppy,london,stop1_5,226.84000000001012,0.6560454459222359,1894,0.2395353748680149
z_composite:N10:W288:T1.5:V2:H6:trend_not_choppy:london:trail2,z_composite,10,288,1.5,2,6,trend_not_choppy,london,trail2,226.84000000001012,0.6560454459222359,1894,0.2395353748680149
z_composite:N10:W288:T1.5:V2:H6:trend_not_choppy:new_york:none,z_composite,10,288,1.5,2,6,trend_not_choppy,new_york,none,374.99999999999125,1.2096168235499885,1558,0.4813863928112853
z_composite:N10:W288:T1.5:V2:H6:trend_not_choppy:new_york:stop1_5,z_composite,10,288,1.5,2,6,trend_not_choppy,new_york,stop1_5,374.99999999999125,1.2096168235499885,1558,0.4813863928112853
z_composite:N10:W288:T1.5:V2:H6:trend_not_choppy:new_york:trail2,z_composite,10,288,1.5,2,6,trend_not_choppy,new_york,trail2,374.99999999999125,1.2096168235499885,1558,0.4813863928112853
z_composite:N10:W288:T1.5:V2:H6:trend_not_choppy:overlap:none,z_composite,10,288,1.5,2,6,trend_not_choppy,overlap,none,209.59000000000086,0.8323284597687515,746,0.561903485254694
z_composite:N10:W288:T1.5:V2:H6:trend_not_choppy:overlap:stop1_5,z_composite,10,288,1.5,2,6,trend_not_choppy,overlap,stop1_5,209.59000000000086,0.8323284597687515,746,0.561903485254694
z_composite:N10:W288:T1.5:V2:H6:trend_not_choppy:overlap:trail2,z_composite,10,288,1.5,2,6,trend_not_choppy,overlap,trail2,209.59000000000086,0.8323284597687515,746,0.561903485254694
z_composite:N10:W288:T1.5:V2:H12:none:all:none,z_composite,10,288,1.5,2,12,none,all,none,-344.2000000000171,-0.27040839745249706,12925,-0.05326112185686918
z_composite:N10:W288:T1.5:V2:H12:none:all:stop1_5,z_composite,10,288,1.5,2,12,none,all,stop1_5,-344.2000000000171,-0.27040839745249706,12925,-0.05326112185686918
z_composite:N10:W288:T1.5:V2:H12:none:all:trail2,z_composite,10,288,1.5,2,12,none,all,trail2,-344.2000000000171,-0.27040839745249706,12925,-0.05326112185686918
z_composite:N10:W288:T1.5:V2:H12:none:london:none,z_composite,10,288,1.5,2,12,none,london,none,41.369999999982156,0.04268676792609553,6713,0.012325338894676643
z_composite:N10:W288:T1.5:V2:H12:none:london:stop1_5,z_composite,10,288,1.5,2,12,none,london,stop1_5,41.369999999982156,0.04268676792609553,6713,0.012325338894676643
z_composite:N10:W288:T1.5:V2:H12:none:london:trail2,z_composite,10,288,1.5,2,12,none,london,trail2,41.369999999982156,0.04268676792609553,6713,0.012325338894676643
z_composite:N10:W288:T1.5:V2:H12:none:new_york:none,z_composite,10,288,1.5,2,12,none,new_york,none,3.129999999986069,0.003382541375795773,5162,0.0012127082526098678
z_composite:N10:W288:T1.5:V2:H12:none:new_york:stop1_5,z_composite,10,288,1.5,2,12,none,new_york,stop1_5,3.129999999986069,0.003382541375795773,5162,0.0012127082526098678
z_composite:N10:W288:T1.5:V2:H12:none:new_york:trail2,z_composite,10,288,1.5,2,12,none,new_york,trail2,3.129999999986069,0.003382541375795773,5162,0.0012127082526098678
z_composite:N10:W288:T1.5:V2:H12:none:overlap:none,z_composite,10,288,1.5,2,12,none,overlap,none,-224.08000000001243,-0.28162835789750934,3141,-0.14268067494429318
z_composite:N10:W288:T1.5:V2:H12:none:overlap:stop1_5,z_composite,10,288,1.5,2,12,none,overlap,stop1_5,-224.08000000001243,-0.28162835789750934,3141,-0.14268067494429318
z_composite:N10:W288:T1.5:V2:H12:none:overlap:trail2,z_composite,10,288,1.5,2,12,none,overlap,trail2,-224.08000000001243,-0.28162835789750934,3141,-0.14268067494429318
z_composite:N10:W288:T1.5:V2:H12:trend:all:none,z_composite,10,288,1.5,2,12,trend,all,none,198.3599999999991,0.24847955153042292,5890,0.06735483870967711
z_composite:N10:W288:T1.5:V2:H12:trend:all:stop1_5,z_composite,10,288,1.5,2,12,trend,all,stop1_5,198.3599999999991,0.24847955153042292,5890,0.06735483870967711
z_composite:N10:W288:T1.5:V2:H12:trend:all:trail2,z_composite,10,288,1.5,2,12,trend,all,trail2,198.3599999999991,0.24847955153042292,5890,0.06735483870967711
z_composite:N10:W288:T1.5:V2:H12:trend:london:none,z_composite,10,288,1.5,2,12,trend,london,none,104.67999999999697,0.16932471502765692,2780,0.07530935251798343
z_composite:N10:W288:T1.5:V2:H12:trend:london:stop1_5,z_composite,10,288,1.5,2,12,trend,london,stop1_5,104.67999999999697,0.16932471502765692,2780,0.07530935251798343
z_composite:N10:W288:T1.5:V2:H12:trend:london:trail2,z_composite,10,288,1.5,2,12,trend,london,trail2,104.67999999999697,0.16932471502765692,2780,0.07530935251798343
z_composite:N10:W288:T1.5:V2:H12:trend:new_york:none,z_composite,10,288,1.5,2,12,trend,new_york,none,350.9999999999946,0.6052288225194646,2286,0.30708661417322364
z_composite:N10:W288:T1.5:V2:H12:trend:new_york:stop1_5,z_composite,10,288,1.5,2,12,trend,new_york,stop1_5,350.9999999999946,0.6052288225194646,2286,0.30708661417322364
z_composite:N10:W288:T1.5:V2:H12:trend:new_york:trail2,z_composite,10,288,1.5,2,12,trend,new_york,trail2,350.9999999999946,0.6052288225194646,2286,0.30708661417322364
