timestamp,datetime_utc,open,high,low,close
1720594800,2024-07-10 07:00:00,2368.42,2369.14,2367.21,2367.72
1720595700,2024-07-10 07:15:00,2367.72,2370.38,2367.34,2369.75
1720596600,2024-07-10 07:30:00,2369.77,2370.34,2369.0,2370.01
1720597500,2024-07-10 07:45:00,2370.01,2372.8,2369.93,2371.97
1720598400,2024-07-10 08:00:00,2371.97,2373.91,2371.95,2372.46
1720599300,2024-07-10 08:15:00,2372.46,2374.98,2371.47,2374.97
1720600200,2024-07-10 08:30:00,2374.97,2374.98,2373.25,2373.36
1720601100,2024-07-10 08:45:00,2373.36,2373.36,2371.86,2372.68
1720602000,2024-07-10 09:00:00,2372.68,2373.46,2371.5,2373.42
1720602900,2024-07-10 09:15:00,2373.42,2373.91,2372.5,2373.23
1720603800,2024-07-10 09:30:00,2373.23,2374.3,2372.67,2374.12
1720604700,2024-07-10 09:45:00,2374.12,2374.12,2372.47,2372.87
1720605600,2024-07-10 10:00:00,2372.87,2373.07,2372.01,2372.72
1720606500,2024-07-10 10:15:00,2372.71,2373.45,2371.78,2371.8
1720607400,2024-07-10 10:30:00,2371.8,2374.26,2371.8,2373.06
1720608300,2024-07-10 10:45:00,2373.06,2373.24,2371.73,2371.92
1720609200,2024-07-10 11:00:00,2371.92,2373.5,2371.86,2373.47
1720610100,2024-07-10 11:15:00,2373.47,2374.13,2373.16,2373.87
1720611000,2024-07-10 11:30:00,2373.87,2375.37,2373.59,2373.6
1720611900,2024-07-10 11:45:00,2373.6,2373.91,2371.78,2372.53
1720612800,2024-07-10 12:00:00,2372.53,2374.03,2372.48,2373.51
1720613700,2024-07-10 12:15:00,2373.52,2374.47,2373.31,2373.53
1720614600,2024-07-10 12:30:00,2373.55,2377.24,2373.49,2377.08
1720615500,2024-07-10 12:45:00,2377.08,2378.43,2376.89,2378.37
1720616400,2024-07-10 13:00:00,2378.37,2378.98,2377.92,2377.98
1720617300,2024-07-10 13:15:00,2377.98,2381.59,2377.29,2380.07
1720618200,2024-07-10 13:30:00,2380.06,2381.87,2379.26,2380.5
1720619100,2024-07-10 13:45:00,2380.5,2381.3,2377.78,2377.85
1720620000,2024-07-10 14:00:00,2377.85,2379.25,2376.35,2379.02
1720620900,2024-07-10 14:15:00,2379.02,2380.64,2377.98,2380.55
1720621800,2024-07-10 14:30:00,2380.55,2381.66,2378.22,2380.98
1720622700,2024-07-10 14:45:00,2380.98,2386.66,2380.77,2383.26
1720623600,2024-07-10 15:00:00,2383.31,2385.17,2381.88,2383.6
1720624500,2024-07-10 15:15:00,2383.6,2384.57,2377.82,2379.11
1720625400,2024-07-10 15:30:00,2379.16,2379.26,2373.99,2377.06
1720626300,2024-07-10 15:45:00,2377.07,2377.98,2374.81,2374.93
1720627200,2024-07-10 16:00:00,2374.93,2377.42,2374.12,2377.04
1720628100,2024-07-10 16:15:00,2377.04,2379.29,2374.43,2378.99
1720629000,2024-07-10 16:30:00,2379.03,2380.79,2379.03,2379.81
1720629900,2024-07-10 16:45:00,2379.81,2380.81,2378.58,2378.82
1720630800,2024-07-10 17:00:00,2378.81,2381.37,2378.56,2380.32
1720631700,2024-07-10 17:15:00,2380.31,2380.75,2377.75,2378.69
1720632600,2024-07-10 17:30:00,2378.69,2379.05,2376.7,2377.58
1720633500,2024-07-10 17:45:00,2377.58,2378.52,2377.34,2377.9
1720634400,2024-07-10 18:00:00,2377.9,2378.57,2375.79,2376.42
1720635300,2024-07-10 18:15:00,2376.42,2376.52,2371.74,2373.16
1720636200,2024-07-10 18:30:00,2373.16,2374.07,2370.74,2371.66
1720637100,2024-07-10 18:45:00,2371.66,2373.13,2370.47,2373.07
1720638000,2024-07-10 19:00:00,2373.08,2373.64,2370.66,2371.12
1720638900,2024-07-10 19:15:00,2371.12,2371.92,2369.97,2370.65
1720639800,2024-07-10 19:30:00,2370.66,2371.85,2370.24,2371.8
1720640700,2024-07-10 19:45:00,2371.8,2373.2,2371.75,2372.69
1720641600,2024-07-10 20:00:00,2372.68,2372.69,2370.88,2371.19
1720642500,2024-07-10 20:15:00,2371.19,2372.59,2370.63,2371.27
1720643400,2024-07-10 20:30:00,2371.27,2371.48,2370.63,2371.04
1720644300,2024-07-10 20:45:00,2371.07,2372.11,2370.78,2371.84
1720645200,2024-07-10 21:00:00,2371.84,2372.45,2371.53,2372.4
1720646100,2024-07-10 21:15:00,2372.4,2372.44,2371.37,2371.66
1720647000,2024-07-10 21:30:00,2371.66,2371.75,2371.27,2371.55
1720647900,2024-07-10 21:45:00,2371.55,2371.62,2370.91,2371.35
1720652400,2024-07-10 23:00:00,2372.09,2372.09,2371.48,2371.48
1720653300,2024-07-10 23:15:00,2371.48,2372.39,2371.26,2372.32
1720654200,2024-07-10 23:30:00,2372.32,2372.81,2372.32,2372.59
1720655100,2024-07-10 23:45:00,2372.59,2372.9,2372.51,2372.87
1720656000,2024-07-11 00:00:00,2372.87,2372.9,2372.53,2372.84
1720656900,2024-07-11 00:15:00,2372.84,2372.93,2372.38,2372.55
1720657800,2024-07-11 00:30:00,2372.55,2372.72,2372.33,2372.35
1720658700,2024-07-11 00:45:00,2372.35,2372.87,2372.31,2372.87
1720659600,2024-07-11 01:00:00,2372.87,2373.03,2371.9,2372.07
1720660500,2024-07-11 01:15:00,2372.08,2372.6,2371.49,2372.6
1720661400,2024-07-11 01:30:00,2372.6,2373.27,2372.53,2373.26
1720662300,2024-07-11 01:45:00,2373.26,2374.44,2372.97,2374.26
1720663200,2024-07-11 02:00:00,2374.26,2375.43,2373.69,2374.62
1720664100,2024-07-11 02:15:00,2374.6,2375.02,2373.07,2373.97
1720665000,2024-07-11 02:30:00,2373.97,2375.82,2373.97,2375.16
1720665900,2024-07-11 02:45:00,2375.16,2376.36,2375.16,2375.97
1720666800,2024-07-11 03:00:00,2375.97,2376.26,2374.38,2375.24
1720667700,2024-07-11 03:15:00,2375.24,2375.57,2374.89,2375.42
1720668600,2024-07-11 03:30:00,2375.43,2377.32,2375.36,2377.32
1720669500,2024-07-11 03:45:00,2377.32,2377.84,2376.58,2377.43
1720670400,2024-07-11 04:00:00,2377.43,2378.88,2376.9,2378.42
1720671300,2024-07-11 04:15:00,2378.41,2379.64,2378.08,2379.64
1720672200,2024-07-11 04:30:00,2379.63,2380.26,2378.95,2379.54
1720673100,2024-07-11 04:45:00,2379.54,2379.62,2378.67,2378.72
1720674000,2024-07-11 05:00:00,2378.72,2380.24,2378.66,2380.21
1720674900,2024-07-11 05:15:00,2380.21,2381.66,2379.6,2381.42
1720675800,2024-07-11 05:30:00,2381.42,2382.52,2380.97,2382.31
1720676700,2024-07-11 05:45:00,2382.31,2382.34,2381.1,2382.0
1720677600,2024-07-11 06:00:00,2382.0,2383.02,2381.89,2382.24
1720678500,2024-07-11 06:15:00,2382.29,2382.63,2381.45,2381.92
1720679400,2024-07-11 06:30:00,2381.92,2382.92,2381.54,2382.05
1720680300,2024-07-11 06:45:00,2382.05,2383.03,2381.22,2382.58
1720681200,2024-07-11 07:00:00,2382.58,2383.28,2380.66,2380.92
1720682100,2024-07-11 07:15:00,2380.98,2381.73,2379.92,2380.13
1720683000,2024-07-11 07:30:00,2380.13,2380.4,2378.61,2378.78
1720683900,2024-07-11 07:45:00,2378.78,2382.17,2378.52,2381.89
1720684800,2024-07-11 08:00:00,2381.87,2381.99,2379.78,2380.05
1720685700,2024-07-11 08:15:00,2380.0,2381.73,2378.86,2381.62
1720686600,2024-07-11 08:30:00,2381.62,2382.03,2379.15,2379.17
1720687500,2024-07-11 08:45:00,2379.17,2380.48,2379.14,2379.96
1720688400,2024-07-11 09:00:00,2379.96,2384.12,2379.6,2383.34
1720689300,2024-07-11 09:15:00,2383.34,2383.41,2380.02,2380.75
1720690200,2024-07-11 09:30:00,2380.75,2382.92,2380.36,2382.17
1720691100,2024-07-11 09:45:00,2382.21,2382.45,2379.99,2381.42
1720692000,2024-07-11 10:00:00,2381.41,2384.62,2381.41,2384.45
1720692900,2024-07-11 10:15:00,2384.45,2384.65,2382.74,2382.96
1720693800,2024-07-11 10:30:00,2382.97,2384.11,2382.75,2383.68
1720694700,2024-07-11 10:45:00,2383.68,2384.31,2382.34,2384.08
1720695600,2024-07-11 11:00:00,2384.08,2384.08,2382.47,2383.11
1720696500,2024-07-11 11:15:00,2383.11,2383.65,2382.43,2382.56
1720697400,2024-07-11 11:30:00,2382.56,2382.74,2380.51,2380.76
1720698300,2024-07-11 11:45:00,2380.76,2382.51,2380.65,2382.35
1720699200,2024-07-11 12:00:00,2382.33,2382.36,2380.77,2381.94
1720700100,2024-07-11 12:15:00,2381.94,2382.72,2380.78,2381.84
1720701000,2024-07-11 12:30:00,2381.84,2383.47,2381.35,2381.35
1720701900,2024-07-11 12:45:00,2381.35,2381.65,2379.08,2380.85
1720702800,2024-07-11 13:00:00,2380.86,2382.55,2380.3,2381.71
1720703700,2024-07-11 13:15:00,2381.71,2382.58,2378.58,2378.63
1720704600,2024-07-11 13:30:00,2378.26,2408.44,2378.26,2407.76
1720705500,2024-07-11 13:45:00,2407.7,2409.77,2404.78,2406.37
1720706400,2024-07-11 14:00:00,2406.36,2409.06,2402.97,2405.59
1720707300,2024-07-11 14:15:00,2405.57,2413.01,2403.99,2408.33
1720708200,2024-07-11 14:30:00,2408.38,2409.33,2396.1,2399.86
1720709100,2024-07-11 14:45:00,2399.85,2407.47,2395.89,2406.7
1720710000,2024-07-11 15:00:00,2406.72,2411.87,2406.7,2410.68
1720710900,2024-07-11 15:15:00,2410.71,2411.9,2407.34,2407.35
1720711800,2024-07-11 15:30:00,2407.36,2410.84,2404.34,2409.91
1720712700,2024-07-11 15:45:00,2409.91,2417.97,2409.64,2417.76
1720713600,2024-07-11 16:00:00,2417.76,2420.01,2412.5,2418.64
1720714500,2024-07-11 16:15:00,2418.64,2423.92,2417.27,2420.55
1720715400,2024-07-11 16:30:00,2420.55,2424.57,2418.11,2419.5
1720716300,2024-07-11 16:45:00,2419.52,2419.78,2417.22,2417.26
1720717200,2024-07-11 17:00:00,2417.32,2419.28,2415.17,2415.7
1720718100,2024-07-11 17:15:00,2415.72,2416.27,2413.0,2413.51
1720719000,2024-07-11 17:30:00,2413.49,2415.3,2412.13,2415.27
1720719900,2024-07-11 17:45:00,2415.27,2415.5,2411.63,2411.68
1720720800,2024-07-11 18:00:00,2411.68,2414.74,2410.05,2412.49
1720721700,2024-07-11 18:15:00,2412.49,2416.68,2412.29,2416.12
1720722600,2024-07-11 18:30:00,2416.11,2416.65,2412.74,2413.77
1720723500,2024-07-11 18:45:00,2413.77,2414.25,2412.27,2413.7
1720724400,2024-07-11 19:00:00,2413.7,2416.56,2413.35,2414.85
1720725300,2024-07-11 19:15:00,2414.85,2414.94,2412.93,2413.97
1720726200,2024-07-11 19:30:00,2413.97,2416.24,2413.96,2416.1
1720727100,2024-07-11 19:45:00,2416.1,2416.7,2415.82,2416.51
1720728000,2024-07-11 20:00:00,2416.51,2416.61,2415.69,2416.2
1720728900,2024-07-11 20:15:00,2416.2,2418.68,2416.08,2417.13
1720729800,2024-07-11 20:30:00,2417.13,2417.6,2415.7,2416.74
1720730700,2024-07-11 20:45:00,2416.74,2417.11,2414.1,2414.13
1720731600,2024-07-11 21:00:00,2414.13,2415.13,2413.48,2413.98
1720732500,2024-07-11 21:15:00,2413.98,2414.35,2413.2,2414.19
1720733400,2024-07-11 21:30:00,2414.19,2414.66,2413.98,2414.23
1720734300,2024-07-11 21:45:00,2414.23,2415.51,2413.4,2415.32
1720738800,2024-07-11 23:00:00,2413.2,2413.21,2412.05,2412.84
1720739700,2024-07-11 23:15:00,2412.84,2412.84,2411.18,2412.46
1720740600,2024-07-11 23:30:00,2412.46,2413.76,2412.16,2412.84
1720741500,2024-07-11 23:45:00,2412.86,2414.15,2412.65,2414.14
1720742400,2024-07-12 00:00:00,2414.05,2414.05,2412.42,2412.81
1720743300,2024-07-12 00:15:00,2412.8,2415.05,2412.68,2414.4
1720744200,2024-07-12 00:30:00,2414.4,2414.49,2412.02,2412.64
1720745100,2024-07-12 00:45:00,2412.64,2416.15,2412.35,2416.02
1720746000,2024-07-12 01:00:00,2416.02,2416.32,2411.27,2411.34
1720746900,2024-07-12 01:15:00,2411.32,2413.6,2411.25,2411.85
1720747800,2024-07-12 01:30:00,2411.85,2413.1,2411.78,2413.07
1720748700,2024-07-12 01:45:00,2413.07,2413.46,2411.07,2412.06
1720749600,2024-07-12 02:00:00,2412.06,2414.27,2411.13,2412.34
1720750500,2024-07-12 02:15:00,2412.39,2412.4,2408.34,2408.98
1720751400,2024-07-12 02:30:00,2408.98,2410.23,2407.44,2409.03
1720752300,2024-07-12 02:45:00,2409.03,2409.16,2407.08,2407.98
1720753200,2024-07-12 03:00:00,2408.04,2410.15,2407.22,2407.37
1720754100,2024-07-12 03:15:00,2407.4,2408.56,2406.69,2407.8
1720755000,2024-07-12 03:30:00,2407.8,2409.33,2407.0,2408.67
1720755900,2024-07-12 03:45:00,2408.67,2411.08,2408.67,2409.62
1720756800,2024-07-12 04:00:00,2409.62,2410.22,2408.69,2408.74
1720757700,2024-07-12 04:15:00,2408.74,2410.13,2408.61,2409.2
1720758600,2024-07-12 04:30:00,2409.2,2409.85,2408.92,2409.53
1720759500,2024-07-12 04:45:00,2409.53,2409.53,2408.57,2408.79
1720760400,2024-07-12 05:00:00,2408.79,2409.34,2408.22,2409.34
1720761300,2024-07-12 05:15:00,2409.34,2409.97,2409.03,2409.32
1720762200,2024-07-12 05:30:00,2409.32,2409.4,2408.4,2409.1
1720763100,2024-07-12 05:45:00,2409.1,2409.91,2408.34,2408.63
1720764000,2024-07-12 06:00:00,2408.64,2409.41,2407.46,2407.78
1720764900,2024-07-12 06:15:00,2407.75,2408.49,2406.68,2408.24
1720765800,2024-07-12 06:30:00,2408.24,2408.68,2405.46,2408.26
1720766700,2024-07-12 06:45:00,2408.25,2410.15,2406.53,2408.1
1720767600,2024-07-12 07:00:00,2408.1,2408.29,2405.87,2405.87
1720768500,2024-07-12 07:15:00,2405.89,2407.49,2405.19,2405.31
1720769400,2024-07-12 07:30:00,2405.31,2405.31,2403.18,2404.88
1720770300,2024-07-12 07:45:00,2404.88,2404.99,2402.18,2404.16
1720771200,2024-07-12 08:00:00,2404.16,2405.58,2402.94,2402.94
1720772100,2024-07-12 08:15:00,2402.94,2403.96,2400.38,2401.19
1720773000,2024-07-12 08:30:00,2401.19,2405.06,2401.15,2404.17
1720773900,2024-07-12 08:45:00,2404.18,2405.02,2403.88,2404.18
1720774800,2024-07-12 09:00:00,2404.18,2406.49,2403.83,2404.65
1720775700,2024-07-12 09:15:00,2404.65,2407.18,2404.11,2406.2
1720776600,2024-07-12 09:30:00,2406.2,2408.24,2405.12,2406.61
1720777500,2024-07-12 09:45:00,2406.62,2407.77,2405.75,2407.46
1720778400,2024-07-12 10:00:00,2407.46,2408.25,2406.65,2407.77
1720779300,2024-07-12 10:15:00,2407.76,2408.32,2404.76,2405.24
1720780200,2024-07-12 10:30:00,2405.24,2405.26,2403.49,2403.87
1720781100,2024-07-12 10:45:00,2403.86,2405.26,2403.19,2404.99
1720782000,2024-07-12 11:00:00,2404.99,2405.52,2401.1,2401.99
1720782900,2024-07-12 11:15:00,2401.99,2402.54,2399.91,2401.09
1720783800,2024-07-12 11:30:00,2401.1,2403.04,2401.01,2401.22
1720784700,2024-07-12 11:45:00,2401.22,2401.38,2399.87,2400.23
1720785600,2024-07-12 12:00:00,2400.23,2401.95,2398.36,2401.88
1720786500,2024-07-12 12:15:00,2401.88,2402.73,2401.25,2401.89
1720787400,2024-07-12 12:30:00,2401.89,2402.12,2400.51,2401.21
1720788300,2024-07-12 12:45:00,2401.21,2402.41,2400.56,2401.78
1720789200,2024-07-12 13:00:00,2401.78,2403.96,2400.85,2403.08
1720790100,2024-07-12 13:15:00,2403.09,2404.35,2401.95,2403.14
1720791000,2024-07-12 13:30:00,2403.14,2403.14,2391.49,2392.54
1720791900,2024-07-12 13:45:00,2392.45,2399.77,2392.29,2397.93
1720792800,2024-07-12 14:00:00,2397.93,2404.46,2396.85,2404.1
1720793700,2024-07-12 14:15:00,2404.15,2405.71,2400.67,2401.37
1720794600,2024-07-12 14:30:00,2401.4,2405.57,2399.5,2402.45
1720795500,2024-07-12 14:45:00,2402.45,2404.84,2400.66,2403.42
1720796400,2024-07-12 15:00:00,2403.48,2410.9,2403.48,2409.19
1720797300,2024-07-12 15:15:00,2409.19,2410.57,2406.74,2408.23
1720798200,2024-07-12 15:30:00,2408.21,2409.64,2407.02,2408.45
1720799100,2024-07-12 15:45:00,2408.46,2409.43,2407.49,2409.0
1720800000,2024-07-12 16:00:00,2409.0,2412.93,2408.09,2411.84
1720800900,2024-07-12 16:15:00,2411.84,2413.75,2410.03,2410.96
1720801800,2024-07-12 16:30:00,2410.97,2412.04,2409.38,2410.26
1720802700,2024-07-12 16:45:00,2410.25,2411.92,2409.96,2411.8
1720803600,2024-07-12 17:00:00,2411.8,2414.58,2411.78,2413.43
1720804500,2024-07-12 17:15:00,2413.43,2415.39,2413.22,2415.22
1720805400,2024-07-12 17:30:00,2415.22,2416.93,2414.61,2416.72
1720806300,2024-07-12 17:45:00,2416.72,2416.94,2415.61,2415.95
1720807200,2024-07-12 18:00:00,2415.95,2416.74,2414.53,2416.16
1720808100,2024-07-12 18:15:00,2416.16,2417.2,2415.38,2415.38
1720809000,2024-07-12 18:30:00,2415.38,2417.14,2415.38,2416.53
1720809900,2024-07-12 18:45:00,2416.53,2418.27,2416.52,2417.88
1720810800,2024-07-12 19:00:00,2417.88,2418.02,2415.91,2416.21
1720811700,2024-07-12 19:15:00,2416.2,2416.31,2414.82,2415.29
1720812600,2024-07-12 19:30:00,2415.29,2415.46,2414.03,2414.24
1720813500,2024-07-12 19:45:00,2414.24,2414.8,2413.9,2414.19
1720814400,2024-07-12 20:00:00,2414.19,2414.54,2413.16,2414.3
1720815300,2024-07-12 20:15:00,2414.3,2414.8,2413.51,2413.73
1720816200,2024-07-12 20:30:00,2413.73,2413.9,2412.85,2413.23
1720817100,2024-07-12 20:45:00,2413.24,2413.41,2412.26,2412.85
1720818000,2024-07-12 21:00:00,2412.85,2412.85,2411.29,2411.87
1720818900,2024-07-12 21:15:00,2411.87,2412.18,2411.68,2411.77
1720819800,2024-07-12 21:30:00,2411.77,2412.14,2411.41,2411.81
1720820700,2024-07-12 21:45:00,2411.79,2411.81,2411.32,2411.5
1720998000,2024-07-14 23:00:00,2411.41,2412.04,2409.32,2411.52
1720998900,2024-07-14 23:15:00,2411.52,2411.52,2408.6,2410.33
1720999800,2024-07-14 23:30:00,2410.33,2410.33,2407.17,2407.76
1721000700,2024-07-14 23:45:00,2407.72,2407.84,2406.92,2407.63
1721001600,2024-07-15 00:00:00,2407.63,2408.35,2406.68,2406.9
1721002500,2024-07-15 00:15:00,2406.9,2407.29,2405.94,2406.86
1721003400,2024-07-15 00:30:00,2406.86,2407.07,2405.7,2406.59
1721004300,2024-07-15 00:45:00,2406.59,2408.77,2406.58,2408.71
1721005200,2024-07-15 01:00:00,2408.71,2408.82,2407.03,2407.56
1721006100,2024-07-15 01:15:00,2407.56,2408.05,2406.28,2407.06
1721007000,2024-07-15 01:30:00,2407.06,2407.72,2406.35,2406.36
1721007900,2024-07-15 01:45:00,2406.36,2408.87,2406.33,2408.47
1721008800,2024-07-15 02:00:00,2408.47,2408.84,2404.98,2405.31
1721009700,2024-07-15 02:15:00,2405.31,2408.16,2405.13,2407.19
1721010600,2024-07-15 02:30:00,2407.19,2407.54,2405.97,2407.34
1721011500,2024-07-15 02:45:00,2407.34,2410.35,2406.83,2410.07
1721012400,2024-07-15 03:00:00,2410.07,2410.89,2408.18,2410.77
1721013300,2024-07-15 03:15:00,2410.77,2410.97,2408.85,2409.39
1721014200,2024-07-15 03:30:00,2409.39,2410.61,2408.75,2410.1
1721015100,2024-07-15 03:45:00,2410.1,2410.31,2408.82,2409.21
1721016000,2024-07-15 04:00:00,2409.21,2410.11,2408.66,2409.85
1721016900,2024-07-15 04:15:00,2409.85,2410.75,2409.66,2409.91
1721017800,2024-07-15 04:30:00,2409.91,2411.39,2409.81,2411.33
1721018700,2024-07-15 04:45:00,2411.33,2412.02,2411.22,2411.65
1721019600,2024-07-15 05:00:00,2411.65,2412.86,2411.65,2412.6
1721020500,2024-07-15 05:15:00,2412.61,2413.4,2411.84,2411.93
1721021400,2024-07-15 05:30:00,2411.93,2412.01,2410.7,2410.8
1721022300,2024-07-15 05:45:00,2410.8,2411.82,2410.8,2411.51
1721023200,2024-07-15 06:00:00,2411.51,2411.58,2410.65,2411.29
1721024100,2024-07-15 06:15:00,2411.29,2413.94,2411.29,2413.71
1721025000,2024-07-15 06:30:00,2413.71,2413.87,2409.75,2410.59
1721025900,2024-07-15 06:45:00,2410.59,2410.87,2408.0,2408.14
1721026800,2024-07-15 07:00:00,2408.14,2408.3,2405.97,2405.98
1721027700,2024-07-15 07:15:00,2405.98,2406.14,2403.91,2405.27
1721028600,2024-07-15 07:30:00,2405.27,2406.61,2402.61,2404.49
1721029500,2024-07-15 07:45:00,2404.51,2404.78,2402.06,2403.26
1721030400,2024-07-15 08:00:00,2403.26,2403.4,2401.37,2403.17
1721031300,2024-07-15 08:15:00,2403.15,2404.24,2402.0,2404.1
1721032200,2024-07-15 08:30:00,2404.1,2405.82,2403.17,2405.79
1721033100,2024-07-15 08:45:00,2405.8,2407.99,2405.71,2407.94
1721034000,2024-07-15 09:00:00,2407.95,2408.19,2407.04,2407.41
1721034900,2024-07-15 09:15:00,2407.41,2409.32,2406.95,2408.41
1721035800,2024-07-15 09:30:00,2408.41,2411.29,2408.07,2410.44
1721036700,2024-07-15 09:45:00,2410.44,2412.12,2410.29,2412.04
1721037600,2024-07-15 10:00:00,2412.04,2412.63,2410.54,2412.02
1721038500,2024-07-15 10:15:00,2412.02,2412.16,2409.18,2409.2
1721039400,2024-07-15 10:30:00,2409.2,2409.4,2407.75,2409.3
1721040300,2024-07-15 10:45:00,2409.3,2411.32,2408.9,2410.75
1721041200,2024-07-15 11:00:00,2410.75,2413.12,2410.73,2411.21
1721042100,2024-07-15 11:15:00,2411.21,2414.19,2411.14,2412.81
1721043000,2024-07-15 11:30:00,2412.82,2413.73,2411.28,2413.15
1721043900,2024-07-15 11:45:00,2413.15,2415.84,2412.84,2414.86
1721044800,2024-07-15 12:00:00,2414.86,2418.87,2414.61,2417.0
1721045700,2024-07-15 12:15:00,2417.0,2419.72,2416.54,2418.45
1721046600,2024-07-15 12:30:00,2418.45,2420.36,2417.94,2418.87
1721047500,2024-07-15 12:45:00,2418.87,2419.65,2417.37,2418.28
1721048400,2024-07-15 13:00:00,2418.28,2420.87,2418.13,2420.08
1721049300,2024-07-15 13:15:00,2420.08,2420.79,2415.97,2416.75
1721050200,2024-07-15 13:30:00,2416.75,2417.92,2413.83,2414.86
1721051100,2024-07-15 13:45:00,2414.86,2415.87,2413.54,2414.86
1721052000,2024-07-15 14:00:00,2414.86,2415.45,2411.52,2412.57
1721052900,2024-07-15 14:15:00,2412.57,2416.26,2412.47,2416.16
1721053800,2024-07-15 14:30:00,2416.15,2417.26,2411.86,2415.32
1721054700,2024-07-15 14:45:00,2415.31,2419.33,2414.22,2419.13
1721055600,2024-07-15 15:00:00,2419.14,2423.39,2418.2,2421.2
1721056500,2024-07-15 15:15:00,2421.2,2423.78,2419.36,2423.46
1721057400,2024-07-15 15:30:00,2423.46,2424.26,2421.4,2423.68
1721058300,2024-07-15 15:45:00,2423.68,2432.0,2423.68,2431.59
1721059200,2024-07-15 16:00:00,2431.58,2436.03,2431.49,2433.37
1721060100,2024-07-15 16:15:00,2433.37,2437.49,2431.44,2436.17
1721061000,2024-07-15 16:30:00,2436.19,2436.2,2432.88,2435.13
1721061900,2024-07-15 16:45:00,2435.13,2435.64,2432.72,2433.3
1721062800,2024-07-15 17:00:00,2433.29,2434.86,2431.78,2432.21
1721063700,2024-07-15 17:15:00,2432.21,2433.79,2430.91,2432.6
1721064600,2024-07-15 17:30:00,2432.6,2439.79,2431.8,2433.22
1721065500,2024-07-15 17:45:00,2433.22,2433.46,2429.56,2430.24
1721066400,2024-07-15 18:00:00,2430.24,2430.31,2424.95,2425.9
1721067300,2024-07-15 18:15:00,2425.96,2426.36,2422.72,2424.62
1721068200,2024-07-15 18:30:00,2424.63,2424.63,2420.51,2422.91
1721069100,2024-07-15 18:45:00,2422.91,2423.06,2421.37,2421.47
1721070000,2024-07-15 19:00:00,2421.55,2422.66,2419.79,2422.17
1721070900,2024-07-15 19:15:00,2422.17,2424.01,2421.39,2422.98
1721071800,2024-07-15 19:30:00,2422.98,2424.65,2422.11,2424.53
1721072700,2024-07-15 19:45:00,2424.53,2424.84,2422.09,2422.48
1721073600,2024-07-15 20:00:00,2422.48,2422.54,2420.28,2421.89
1721074500,2024-07-15 20:15:00,2421.9,2423.29,2421.39,2421.77
1721075400,2024-07-15 20:30:00,2421.77,2423.29,2421.62,2422.73
1721076300,2024-07-15 20:45:00,2422.7,2422.98,2421.1,2421.15
1721077200,2024-07-15 21:00:00,2421.15,2422.23,2421.11,2422.14
1721078100,2024-07-15 21:15:00,2422.14,2422.42,2421.43,2421.45
1721079000,2024-07-15 21:30:00,2421.45,2421.63,2420.72,2421.31
1721079900,2024-07-15 21:45:00,2421.31,2422.31,2421.17,2422.26
1721084400,2024-07-15 23:00:00,2422.11,2422.11,2421.21,2421.21
1721085300,2024-07-15 23:15:00,2421.21,2421.61,2421.11,2421.36
1721086200,2024-07-15 23:30:00,2421.36,2421.41,2421.04,2421.04
1721087100,2024-07-15 23:45:00,2421.04,2421.28,2420.94,2421.03
1721088000,2024-07-16 00:00:00,2421.03,2421.46,2421.02,2421.18
1721088900,2024-07-16 00:15:00,2421.18,2422.19,2421.18,2422.01
1721089800,2024-07-16 00:30:00,2422.01,2422.13,2421.42,2421.97
1721090700,2024-07-16 00:45:00,2421.97,2422.74,2421.34,2422.58
1721091600,2024-07-16 01:00:00,2422.59,2422.69,2420.51,2422.27
1721092500,2024-07-16 01:15:00,2422.28,2422.83,2420.73,2421.16
1721093400,2024-07-16 01:30:00,2421.16,2421.88,2420.15,2420.25
1721094300,2024-07-16 01:45:00,2420.25,2421.82,2420.0,2421.25
1721095200,2024-07-16 02:00:00,2421.25,2425.38,2421.25,2424.8
1721096100,2024-07-16 02:15:00,2424.8,2425.82,2423.9,2424.78
1721097000,2024-07-16 02:30:00,2424.78,2427.05,2423.55,2425.17
1721097900,2024-07-16 02:45:00,2425.17,2427.76,2424.94,2427.29
1721098800,2024-07-16 03:00:00,2427.29,2428.38,2426.11,2426.4
1721099700,2024-07-16 03:15:00,2426.4,2429.04,2426.19,2429.04
1721100600,2024-07-16 03:30:00,2429.04,2429.18,2426.78,2427.39
1721101500,2024-07-16 03:45:00,2427.39,2430.34,2427.39,2430.22
1721102400,2024-07-16 04:00:00,2430.22,2431.51,2429.32,2429.69
1721103300,2024-07-16 04:15:00,2429.69,2429.8,2426.8,2427.06
1721104200,2024-07-16 04:30:00,2427.06,2428.01,2426.65,2427.83
1721105100,2024-07-16 04:45:00,2427.83,2428.79,2427.83,2428.66
1721106000,2024-07-16 05:00:00,2428.66,2428.66,2426.37,2427.14
1721106900,2024-07-16 05:15:00,2427.16,2427.38,2425.12,2425.27
1721107800,2024-07-16 05:30:00,2425.27,2428.44,2425.19,2428.29
1721108700,2024-07-16 05:45:00,2428.29,2429.48,2427.41,2429.27
1721109600,2024-07-16 06:00:00,2429.27,2430.01,2428.18,2429.47
1721110500,2024-07-16 06:15:00,2429.52,2431.39,2429.37,2429.96
1721111400,2024-07-16 06:30:00,2429.96,2432.81,2429.9,2431.49
